n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
11,0.8762121212121213,0.04827182433156853,0.8731823478745503,0.8846182279352213,0.05173909287284748,0.874366636056797,0.7822811447811449,0.06264554574034624,0.783249734002128,0.7869395711500975,0.058258423547191567,0.7872340425531915,0.7539852304558187,0.08325667846902747,0.76,0.7872914122914124,0.07185592617835596,0.7851239669421488,0.7342592592592594,0.13153829162427674,0.7364341085271318,0.7342592592592594,0.13153829162427674,0.7364341085271318,0.8303030303030305,0.07892927704778072,0.8300653594771242,0.1492603694455006,0.020977917615573553,0.14909777561878737,0.8084815321477428,0.8041958041958042,0.3854030598766736
12,0.8631565656565657,0.06256346712676869,0.8594771241830065,0.8769775758011054,0.056442895714951036,0.861362000537336,0.7749410774410777,0.06936801951451817,0.7761057911536707,0.7797270955165693,0.06554690887802454,0.7801418439716312,0.746343318990378,0.0953192327166469,0.752,0.7794078144078146,0.08933082984021931,0.7768595041322314,0.7268518518518519,0.1355416767984074,0.7286821705426356,0.7268518518518519,0.1355416767984074,0.7286821705426356,0.8230303030303031,0.08643992984646316,0.8235294117647058,0.15720889398988724,0.024170713924806127,0.15705194713090348,0.799969600243198,0.7829457364341085,0.47
13,0.8687794612794613,0.04895289105389519,0.8715863606424482,0.8760860476669302,0.0508145775124718,0.8680270576676034,0.7664225589225588,0.0761140821966033,0.7665298677610579,0.7729044834307993,0.07403467418650837,0.7730496453900709,0.7326148705096074,0.09423370014163437,0.7355371900826446,0.7878042328042328,0.09322772664344638,0.7876106194690266,0.6898148148148149,0.11315903704998014,0.689922480620155,0.6898148148148149,0.11315903704998014,0.689922480620155,0.8430303030303032,0.07308892762923355,0.8431372549019608,0.15326839947358167,0.0198628063212326,0.15311631767619507,0.8078735370117038,0.8028169014084507,0.39666666666666667
14,0.881936026936027,0.048223102125683946,0.8750316664133354,0.8891446447715798,0.05182865980019927,0.871856809268141,0.7891329966329967,0.0819145821397668,0.7885696914424685,0.7943469785575048,0.08216669089353118,0.7943262411347518,0.7608952937900306,0.10030538162467185,0.7622950819672131,0.8143915343915344,0.1175390496792385,0.808695652173913,0.7212962962962964,0.10840792439541734,0.7209302325581395,0.7212962962962964,0.10840792439541734,0.7209302325581395,0.8569696969696972,0.0959305796488639,0.8562091503267973,0.15340302970609715,0.020623447825684614,0.15328939291131155,0.803389572883417,0.797153024911032,0.4
15,0.8913257575757576,0.04680486266060526,0.8877235648781476,0.9017083274578117,0.04565158845335829,0.8911238422849261,0.8029040404040405,0.09218106902684965,0.8028575771393829,0.8083820662768032,0.08981666008249461,0.8085106382978723,0.7734624961095551,0.1162249152947987,0.7786885245901639,0.8275853775853776,0.11158273470613043,0.8260869565217391,0.7361111111111112,0.14595138834605545,0.7364341085271318,0.7361111111111112,0.14595138834605545,0.7364341085271318,0.8696969696969699,0.08851834745123655,0.869281045751634,0.14912788736497035,0.019795813836357434,0.14901473557123368,0.8158534731722147,0.8072727272727273,0.4258138761194833
16,0.892415824915825,0.04806768519557023,0.8868115721740893,0.9015946208838366,0.04676743634439384,0.8904441761314102,0.7927609427609429,0.09202895785176046,0.7938896488828089,0.8011695906432749,0.08931984525011642,0.8014184397163121,0.7576398890640378,0.11882749432412552,0.7647058823529411,0.8389947089947091,0.1113963647512117,0.8348623853211009,0.7037037037037038,0.15010896492929995,0.7054263565891473,0.7037037037037038,0.15010896492929995,0.7054263565891473,0.881818181818182,0.08672174558335868,0.8823529411764706,0.14820103225768214,0.020852838106972547,0.14804431379915206,0.8205654354765162,0.8089887640449438,0.43784995748382377
17,0.879452861952862,0.04988952265096082,0.8807822870750367,0.8931273338931579,0.04800394314812177,0.8852318938173612,0.8125084175084175,0.08490874240332816,0.8132694938440492,0.8189083820662767,0.08241752020040428,0.8191489361702128,0.7848543303961263,0.10633436575979031,0.7901234567901234,0.8424603174603177,0.09318410563943703,0.8421052631578947,0.7425925925925927,0.13299670910428227,0.7441860465116279,0.7425925925925927,0.13299670910428227,0.7441860465116279,0.8824242424242426,0.07663731621680524,0.8823529411764706,0.1502324020386401,0.019207283754490805,0.15008887430254989,0.8132694938440492,0.7901234567901234,0.5025197940066038
18,0.8799074074074074,0.051622863183901774,0.8801236256776612,0.8892445228044644,0.048639395681603886,0.8837958175874143,0.7882744107744108,0.07324032875750126,0.7891776865785074,0.7941520467836257,0.07270402676249889,0.7943262411347518,0.761433901495821,0.08379906102875198,0.7642276422764228,0.8161544011544012,0.11149816762650286,0.8034188034188035,0.7268518518518519,0.1159257780143418,0.7286821705426356,0.7268518518518519,0.1159257780143418,0.7286821705426356,0.8496969696969697,0.10539556493622068,0.8496732026143791,0.15300227259387808,0.020292773229029386,0.15285149125290226,0.8055175558595531,0.7800829875518672,0.5094283784714939
19,0.873097643097643,0.05964456305294139,0.8764249886000911,0.8820417905140128,0.058438349500751906,0.8773746546926553,0.7882996632996632,0.09408860217089601,0.7879616963064295,0.794541910331384,0.09304671063370554,0.7943262411347518,0.7571554262730734,0.1132533273382175,0.7603305785123967,0.819963924963925,0.11834076331883726,0.8141592920353983,0.712962962962963,0.13431626230146557,0.7131782945736435,0.712962962962963,0.13431626230146557,0.7131782945736435,0.8636363636363638,0.10359534389850647,0.8627450980392157,0.15343841042041617,0.02402658879242451,0.15333320135475578,0.7954856361149111,0.7764705882352941,0.4666666666666667
20,0.8813888888888889,0.05611481022273931,0.8851142524193141,0.8888149637822841,0.050655758172778516,0.8834604467133665,0.7879040404040404,0.07633134392932826,0.7885696914424685,0.7941520467836258,0.07477445930805277,0.7943262411347518,0.758288084464555,0.09151033830507471,0.7622950819672131,0.8137229437229437,0.09357656126418205,0.808695652173913,0.7194444444444444,0.12335781967708821,0.7209302325581395,0.7194444444444444,0.12335781967708821,0.7209302325581395,0.8563636363636365,0.08233602358154526,0.8562091503267973,0.15000959944472406,0.021832983172752937,0.14988756596268246,0.8176774585803314,0.8113879003558719,0.4078013915235481
21,0.8868181818181818,0.05888287633376166,0.8850889192886457,0.8955851410037428,0.050113200555071395,0.8880441359492217,0.7692255892255894,0.08475486984305212,0.7691898464812281,0.7766081871345029,0.08100749658592961,0.776595744680851,0.7288593215063803,0.11361052147301093,0.7364016736401674,0.8044636844636845,0.1047675395305294,0.8,0.6814814814814815,0.1543450157660698,0.6821705426356589,0.6814814814814815,0.1543450157660698,0.6821705426356589,0.8569696969696972,0.08120016711141476,0.8562091503267973,0.15249605748300268,0.021106285149935913,0.15240673447257175,0.8077215382276941,0.7923076923076923,0.4670264328331227
22,0.8876683501683503,0.05237852889572685,0.8810862846430562,0.8938048196054733,0.05100046152529413,0.8831549912526616,0.7757491582491582,0.08447598515186984,0.7757257941936464,0.7838206627680312,0.08384996217471445,0.7836879432624113,0.7409230655825083,0.10318063030667554,0.7426160337552743,0.8224603174603174,0.12251239224741396,0.8148148148148148,0.6824074074074075,0.11830234087521249,0.6821705426356589,0.6824074074074075,0.11830234087521249,0.6821705426356589,0.8690909090909091,0.09729517886302587,0.869281045751634,0.15420375275244969,0.020065431704383015,0.15409934691753355,0.7962456300349596,0.7900355871886121,0.4033333333333333
23,0.8852356902356903,0.05308238154918898,0.8836955971018898,0.8875335430727589,0.051644585890862175,0.8827847773348427,0.7760521885521886,0.0756086900778285,0.7757257941936464,0.7838206627680312,0.0738099690198079,0.7836879432624113,0.7387195174966072,0.09859012804967085,0.7426160337552743,0.8246753246753246,0.11339550260849479,0.8148148148148148,0.6824074074074075,0.13237364056799664,0.6821705426356589,0.6824074074074075,0.13237364056799664,0.6821705426356589,0.8696969696969696,0.09625003513801576,0.869281045751634,0.15337924509602352,0.019341984511151017,0.15327711904671038,0.8007295941632466,0.795774647887324,0.4033333333333333
24,0.8863383838383839,0.04830659290207932,0.8854942493793383,0.8885235972572576,0.043330850584350517,0.8816168553402512,0.777003367003367,0.05860460967982826,0.7775497796017632,0.7834307992202729,0.05624887982778383,0.7836879432624113,0.7450928036531752,0.07638854873801673,0.7489711934156379,0.8053896103896104,0.0984686235760143,0.7982456140350878,0.7037037037037038,0.109319215008777,0.7054263565891473,0.7037037037037038,0.109319215008777,0.7054263565891473,0.8503030303030304,0.08151941603611827,0.8496732026143791,0.15418133611190624,0.018386266976096816,0.1540650105167596,0.8065055479556164,0.7890625,0.4611640108365986
25,0.8634638047138048,0.05199443343598974,0.8705477022850484,0.8714082588919191,0.04592210405134074,0.867430570508912,0.7608670033670035,0.08850025144543723,0.7626538987688098,0.7690058479532165,0.08618825379546609,0.7695035460992907,0.7265242291248484,0.11233346574446694,0.7302904564315352,0.7914285714285714,0.13405583522626627,0.7857142857142857,0.6787037037037037,0.11642390969629562,0.6821705426356589,0.6787037037037037,0.11642390969629562,0.6821705426356589,0.8430303030303031,0.10514883288119302,0.8431372549019608,0.1582705037289124,0.016261674368408082,0.15813986199643953,0.7876576987384101,0.7847222222222222,0.3933333333333333
26,0.8728030303030304,0.05842878770821813,0.8678623904342099,0.8813172527061418,0.05500007030629562,0.8679486037255699,0.7682996632996634,0.08967730688410831,0.7691898464812281,0.7764132553606237,0.08586786520999455,0.776595744680851,0.7302427637721756,0.11502826561823522,0.7364016736401674,0.805892255892256,0.12917982515273557,0.8,0.6796296296296297,0.1416848209137671,0.6821705426356589,0.6796296296296297,0.1416848209137671,0.6821705426356589,0.8569696969696972,0.09593057964886391,0.8562091503267973,0.15989977145880224,0.018110249667828256,0.1598007313814774,0.7840097279221767,0.7753623188405797,0.43222695369540837
27,0.8742255892255891,0.05422923347323949,0.8788063028829103,0.8874285965789235,0.04632840901766615,0.882033282640686,0.7902188552188553,0.06545264819376624,0.7894056847545219,0.7978557504873294,0.061838245677928776,0.7978723404255319,0.7528321243027126,0.08621588357334126,0.7574468085106383,0.855786435786436,0.12005751626828082,0.839622641509434,0.6907407407407405,0.1359274216719168,0.689922480620155,0.6907407407407405,0.1359274216719168,0.689922480620155,0.8896969696969698,0.09705623843892476,0.8888888888888888,0.1569685068418594,0.017787804811710127,0.1568840157889585,0.7985256117951056,0.7849056603773585,0.440150101516724
28,0.8757659932659934,0.04681988403341092,0.8817449460404316,0.8809159836774217,0.04470844875049908,0.8787199814589558,0.7758670033670036,0.08005885289448654,0.7769417844657243,0.7832358674463936,0.07517412230537517,0.7836879432624113,0.7403424788718908,0.10477948261533145,0.7468879668049793,0.8051250601250604,0.1032356284008527,0.8035714285714286,0.6953703703703703,0.13733923849909346,0.6976744186046512,0.6953703703703703,0.13733923849909346,0.6976744186046512,0.8563636363636365,0.08233602358154526,0.8562091503267973,0.15612832397026521,0.01787615960147273,0.15607127591958805,0.8011855905152758,0.7862595419847328,0.44854424442985324
29,0.8720580808080809,0.056950172368162494,0.875082332674672,0.8793537136429294,0.05628652750676585,0.8739203865135986,0.7720959595959598,0.07663111690930434,0.7724578203374373,0.7797270955165693,0.0740511697136587,0.7801418439716312,0.7348759845818671,0.10061057959160616,0.7394957983193278,0.8230327080327081,0.13645992848363356,0.8073394495412844,0.6805555555555555,0.12837163587001438,0.6821705426356589,0.6805555555555555,0.12837163587001438,0.6821705426356589,0.8636363636363638,0.11550413087978784,0.8627450980392157,0.15977173656706103,0.016322471568909303,0.15966817392609634,0.7934336525307797,0.7769230769230769,0.4627807674127235
30,0.8780723905723906,0.048777466580729414,0.8792116329736028,0.8825457854297721,0.0511717292629179,0.876008685459513,0.761818181818182,0.06095668029768221,0.761437908496732,0.7695906432748536,0.06169323381668809,0.7695035460992907,0.7261891720250854,0.070020245359924,0.7257383966244726,0.8085714285714285,0.1250422669065126,0.7962962962962963,0.6666666666666666,0.07081971546656646,0.6666666666666666,0.6666666666666666,0.07081971546656646,0.6666666666666666,0.8569696969696972,0.09721424790669596,0.8562091503267973,0.15857664778081065,0.01556225882690028,0.15848122872096568,0.8087095303237574,0.8,0.42993260477941986
31,0.8726262626262626,0.04553729740854464,0.8788569691442469,0.8837807691279914,0.047344562619741556,0.8766473417308034,0.7736952861952863,0.07133995877832598,0.7730658154734762,0.7805068226120857,0.06911856145500611,0.7801418439716312,0.7398853342506595,0.0900924968910758,0.7416666666666667,0.8110846560846561,0.12181537575640901,0.8018018018018018,0.6898148148148148,0.1072836132060784,0.689922480620155,0.6898148148148148,0.1072836132060784,0.689922480620155,0.8575757575757577,0.09495333264173378,0.8562091503267973,0.1586918751567432,0.015077765076395485,0.15865510482900338,0.7942696458428333,0.7729083665338645,0.4806091687802828
32,0.8738762626262627,0.04834372617082671,0.8783503065308811,0.8825416064509202,0.04205205755817623,0.8757263418321548,0.7602188552188552,0.06216785507897133,0.760829913360693,0.7692007797270953,0.05800208888211359,0.7695035460992907,0.71809932069994,0.08760019372074973,0.723404255319149,0.8103439153439155,0.10736418588681565,0.8018867924528302,0.6574074074074073,0.1202431154765957,0.6589147286821705,0.6574074074074073,0.1202431154765957,0.6589147286821705,0.8630303030303031,0.08149044508832087,0.8627450980392157,0.16134697895788108,0.014877710672912728,0.1612788901691045,0.8140294877640979,0.8029739776951673,0.4508200487562098
33,0.8788131313131314,0.04758821466157406,0.8824036074378073,0.8906638042422358,0.041332486749574265,0.8856749507948004,0.7828367003367004,0.07596393651312543,0.7834777321781425,0.7900584795321637,0.07417916009556294,0.7907801418439716,0.7495240489358136,0.09942033186868376,0.7531380753138075,0.83001924001924,0.13923800040296774,0.8181818181818182,0.6953703703703703,0.11446653097607974,0.6976744186046512,0.6953703703703703,0.11446653097607974,0.6976744186046512,0.8703030303030305,0.1080287395987729,0.869281045751634,0.1594341479644821,0.014900234885025359,0.1593286893373469,0.8005775953792369,0.7846153846153846,0.4592422762540821
34,0.8896001683501685,0.05385745641857559,0.8859249126006992,0.9000072612572614,0.05025281669378654,0.8865867759106263,0.7867003367003369,0.0611570758311391,0.7873537011703906,0.7943469785575048,0.0572731313538166,0.7943262411347518,0.7547432306255837,0.08190348322553825,0.7583333333333333,0.8312890812890814,0.11900682592462801,0.8198198198198198,0.7037037037037036,0.11352374035306773,0.7054263565891473,0.7037037037037036,0.11352374035306773,0.7054263565891473,0.8696969696969697,0.09625003513801572,0.869281045751634,0.1585273840092372,0.015875641392671027,0.1584162856924435,0.8312053503571971,0.8156862745098039,0.4764281410207254
35,0.8880513468013469,0.04999733795283043,0.8837969296245629,0.8958279390060437,0.04649068027110817,0.8834398860804693,0.7714225589225591,0.07391733883963958,0.7718498252013983,0.7799220272904482,0.07086360803312967,0.7801418439716312,0.7329211855682445,0.09784551799278725,0.7372881355932204,0.8241269841269842,0.13095325705746924,0.8130841121495327,0.673148148148148,0.12365531876988674,0.6744186046511628,0.673148148148148,0.12365531876988674,0.6744186046511628,0.8696969696969697,0.09625003513801572,0.869281045751634,0.16076836355698093,0.016903174734468084,0.1606741869176639,0.8096975224198206,0.8068965517241379,0.41162919779465496
36,0.8835858585858586,0.05948443918584563,0.8819222779551097,0.8922595783543497,0.050388940222607516,0.8799729667743391,0.7824410774410776,0.07591832192474605,0.7840857273141815,0.790253411306043,0.07064783448726573,0.7907801418439716,0.7473098470157296,0.10476453706369664,0.7551867219917012,0.8200986050986052,0.11740260163601302,0.8125,0.701851851851852,0.14240264267078664,0.7054263565891473,0.701851851851852,0.14240264267078664,0.7054263565891473,0.8630303030303031,0.08982908253602542,0.8627450980392157,0.16116059989855383,0.016650079723292365,0.16106800114918965,0.81281349749202,0.8,0.4462389354722829
37,0.879090909090909,0.046976819309798884,0.8833915995338703,0.8871561452648056,0.04265031339405714,0.8836917029618885,0.7797558922558925,0.06867381456108711,0.7796017631858945,0.7873294346978558,0.0669918590700475,0.7872340425531915,0.7455586679116091,0.08664806101436912,0.7478991596638656,0.826791726791727,0.11906455176726799,0.8165137614678899,0.6898148148148148,0.11315903704998014,0.689922480620155,0.6898148148148148,0.11315903704998014,0.689922480620155,0.8696969696969697,0.09625003513801572,0.869281045751634,0.1599246634233711,0.014754212057582324,0.1598902447973388,0.8040735674114607,0.782258064516129,0.48799738343359045
38,0.8781818181818183,0.04830786582829702,0.8754116633733597,0.8879011512875893,0.049939088783681904,0.8740785898005602,0.7632996632996635,0.08094674738118314,0.7647058823529411,0.7723196881091617,0.07649480045853865,0.7730496453900709,0.7205906947083418,0.11223669137682361,0.7288135593220338,0.8136772486772487,0.12595984167280347,0.8037383177570093,0.662962962962963,0.13663515359139086,0.6666666666666666,0.662962962962963,0.13663515359139086,0.6666666666666666,0.8636363636363638,0.09516033819076555,0.8627450980392157,0.1625077819251965,0.016437517172661117,0.16237873472607026,0.8062775497796018,0.7940074906367042,0.44666666666666666
