feature,mean_selection_freq,selected_in_n_folds
155_VSIG2,0.336,2
EDA2R,0.3293333333333333,2
127_IL-17D,0.29600000000000004,2
167_MMP-7,0.2893333333333333,2
TRAIL,0.2813333333333334,2
134_TNFRSF10C,0.27266666666666667,2
IRF9,0.26999999999999996,2
170_SHPS-1,0.266,2
172_LPL,0.24800000000000003,2
IKZF2,0.24066666666666667,2
CRIP2,0.23599999999999996,2
G-CSF,0.2273333333333333,2
MCP-3,0.21333333333333335,2
TSLP,0.20666666666666667,2
TDGF1,0.19866666666666663,2
CLEC4C,0.194,2
196_CCL16,0.37199999999999994,1
IL-1 alpha,0.3586666666666666,1
135_PIgR,0.35799999999999993,1
GALNT3,0.35533333333333333,1
153_THBS2,0.33599999999999997,1
NXPH1,0.32866666666666666,1
PIK3AP1,0.3146666666666667,1
NAAA,0.31266666666666665,1
163_OPN,0.29733333333333334,1
KLRD1,0.286,1
PAEP,0.28533333333333327,1
EIF5A,0.284,1
HSD11B1,0.2793333333333333,1
109_Protein BOC,0.2786666666666667,1
KIR2DL3,0.27799999999999997,1
143_RETN,0.27733333333333327,1
137_AZU1,0.26799999999999996,1
IL2,0.26466666666666666,1
ROBO2,0.26200000000000007,1
141_GH,0.25733333333333336,1
N-CDase,0.24733333333333335,1
GDNF.1,0.24666666666666662,1
NRP2,0.2406666666666667,1
KPNA1,0.23866666666666667,1
SNCG,0.21866666666666665,1
AREG,0.21266666666666667,1
GPNMB,0.20800000000000002,1
TREM1,0.208,1
sFRP-3,0.2033333333333334,1
uPA,0.194,1
EPHB6,0.194,1
113_IL-6,0.19333333333333336,1
140_MPO,0.19266666666666668,1
LXN,0.19266666666666668,1
IL6,0.19133333333333338,1
142_IL-6RA,0.18666666666666662,1
149_REN,0.184,1
136_SELE,0.18266666666666662,1
FcRL2,0.17866666666666667,1
151_PI3,0.17733333333333332,1
122_TIE2,0.172,1
176_GDF-2,0.16133333333333333,1
DSG3,0.15533333333333335,1
Beta-NGF,0.15200000000000002,1
193_vWF,0.14933333333333332,1
KLB,0.14666666666666664,1
ISLR2,0.14066666666666666,1
108_ADAM-TS13,0.13733333333333334,1
CEACAM3,0.13600000000000004,1
160_IL16,0.12466666666666669,1
CDSN,0.12400000000000001,1
CDH3,0.12400000000000001,1
MMP-10,0.11666666666666667,1
IL5.1,0.10933333333333335,1
IL8,0.10800000000000001,1
137_SOD2,0.10266666666666668,1
151_MERTK,0.09666666666666669,1
189_LEP,0.096,1
FCAR,0.09133333333333335,1
HSP90B1,0.31533333333333335,0
CNTN5,0.2866666666666667,0
IL33,0.2806666666666666,0
IL5,0.28,0
SKR3,0.276,0
NT-3,0.272,0
NBL1,0.2693333333333333,0
SMOC2,0.26466666666666666,0
EPHA10,0.25466666666666665,0
DPEP1,0.24666666666666656,0
ADAM15,0.216,0
NCAN,0.21133333333333335,0
121_BLM hydrolase,0.21066666666666667,0
CXCL12,0.20600000000000002,0
ARNT,0.20333333333333328,0
168_IgG Fc receptor II-b,0.2006666666666667,0
ADAM 22,0.20066666666666666,0
177_t-PA,0.2,0
129_FABP4,0.19933333333333333,0
191_HSP 27,0.19466666666666665,0
IL10,0.19266666666666668,0
ING1,0.19,0
TNFRSF12A,0.18933333333333338,0
187_RARRES2,0.18666666666666668,0
Alpha-2-MRAP,0.18266666666666667,0
PD-L1,0.18133333333333335,0
LAIR-2,0.1753333333333333,0
VEGFA,0.17266666666666666,0
IL3RA,0.17266666666666666,0
LAMP3,0.17133333333333337,0
CD6,0.17066666666666666,0
IL-18R1,0.17066666666666663,0
JUN,0.1693333333333333,0
IL7,0.168,0
120_MEPE,0.1646666666666667,0
105_IL-17RA,0.158,0
187_TNFRSF13B,0.158,0
PLXNB1,0.15733333333333335,0
CLEC4G,0.15666666666666668,0
166_CCL3,0.15533333333333338,0
CLEC4A,0.15333333333333332,0
155_IL-1RT1,0.152,0
IL13,0.15066666666666664,0
NRTN,0.1486666666666667,0
124_Notch 3,0.14733333333333334,0
164_PSGL-1,0.14400000000000002,0
115_MCP-1,0.14200000000000002,0
CDH15,0.14133333333333334,0
ADA,0.13933333333333334,0
SMOC1,0.138,0
IMPA1,0.138,0
176_ST2,0.13799999999999998,0
149_CCL22,0.13733333333333334,0
ECE1,0.13733333333333334,0
148_SERPINA12,0.1366666666666667,0
181_CD93,0.134,0
Nr-CAM,0.13266666666666665,0
IL-10RA,0.132,0
CCL3,0.132,0
DDR1,0.132,0
MCP-4,0.13133333333333336,0
CXCL5,0.13066666666666668,0
IFNL1,0.13066666666666668,0
FUT8,0.13066666666666668,0
CCL19,0.13,0
FGFR2,0.12866666666666668,0
130_TFPI,0.12666666666666668,0
NDRG1,0.12666666666666668,0
CD33,0.12666666666666665,0
IFN-gamma,0.126,0
IL-17A,0.12533333333333335,0
LEPR,0.12400000000000003,0
FGF-23,0.12133333333333335,0
PDGF-R-alpha,0.12133333333333335,0
161_PCSK9,0.12066666666666669,0
CPM,0.12066666666666669,0
139_FGF-23,0.12066666666666667,0
159_XCL1,0.11800000000000002,0
188_TGM2,0.11800000000000002,0
SLAMF1,0.11733333333333335,0
CXCL11,0.1146666666666667,0
CLEC4D,0.11466666666666668,0
GSTP1,0.11400000000000002,0
DNER,0.11266666666666668,0
CPA2,0.11200000000000002,0
158_MB,0.11133333333333335,0
142_FS,0.11000000000000001,0
183_ACE2,0.10866666666666669,0
TNFRSF21,0.10866666666666668,0
IFI30,0.10666666666666667,0
ANXA10,0.10600000000000002,0
165_CCL17,0.10600000000000001,0
NTRK3,0.10400000000000001,0
NTF4,0.1026666666666667,0
GCP5,0.1026666666666667,0
IL15,0.10266666666666667,0
132_CCL24,0.10133333333333334,0
CCL11,0.10066666666666668,0
EZR,0.1,0
DDX58,0.09933333333333334,0
IL-10RB,0.09866666666666667,0
CTF1,0.09800000000000003,0
156_MMP-2,0.09800000000000002,0
116_CD163,0.09400000000000003,0
181_BNP,0.09333333333333332,0
TMPRSS5,0.09266666666666667,0
SIT1,0.09266666666666665,0
MCP-2,0.09000000000000002,0
173_PRSS8,0.09000000000000001,0
PRTG,0.09000000000000001,0
VSTM1,0.08866666666666667,0
128_CXCL1,0.08800000000000002,0
158_HO-1,0.08733333333333335,0
IL32,0.08600000000000001,0
GDF-8,0.08600000000000001,0
CTSS,0.08533333333333334,0
152_TIM,0.08533333333333333,0
IFNLR1,0.08400000000000002,0
LIF,0.08266666666666665,0
TRANCE,0.08200000000000002,0
LAP TGF-beta-1,0.08066666666666668,0
TNFRSF13C,0.08000000000000002,0
RGMA,0.07933333333333334,0
N2DL-2,0.07933333333333333,0
173_uPA,0.07866666666666668,0
169_IL-1RT2,0.07800000000000001,0
120_TRAIL-R2,0.07800000000000001,0
EDAR,0.07800000000000001,0
Beta-NGF.1,0.07800000000000001,0
160_PRTN3,0.078,0
IL12RB1,0.07733333333333332,0
183_COL1A1,0.07666666666666667,0
SIGLEC1,0.07666666666666667,0
TNF,0.07666666666666666,0
RSPO1,0.07666666666666666,0
CLEC10A,0.07666666666666666,0
CRTAM,0.07600000000000001,0
PTS,0.07533333333333334,0
194_VEGF-D,0.07533333333333332,0
123_LTBR,0.07466666666666667,0
134_FGF-21,0.07466666666666667,0
CXCL6,0.07466666666666667,0
IL6.1,0.07333333333333335,0
112_IL-1ra,0.07333333333333333,0
174_CPB1,0.07266666666666667,0
182_MMP-12,0.07266666666666667,0
TPSAB1,0.07266666666666667,0
178_SCGB3A2,0.07200000000000002,0
179_MARCO,0.07200000000000002,0
CCL4,0.07200000000000001,0
JAM-B,0.07200000000000001,0
ADGRB3,0.07133333333333333,0
178_THPO,0.07066666666666667,0
NFATC3,0.07066666666666667,0
SCF,0.07066666666666667,0
153_AP-N,0.07,0
180_IGFBP-7,0.07,0
GDNFR-alpha-3,0.068,0
Dkk-4,0.06733333333333334,0
CDH6,0.06733333333333333,0
CXCL1,0.06666666666666667,0
196_HAOX1,0.06600000000000002,0
MMP-1,0.06600000000000002,0
SCARB2,0.066,0
103_ITGB2,0.06533333333333334,0
127_CDH5,0.06466666666666668,0
138_DLK-1,0.06466666666666668,0
106_SLAMF7,0.06466666666666668,0
124_IL1RL2,0.06466666666666668,0
CCL27,0.06333333333333334,0
MCP-1,0.06199999999999999,0
195_NT-pro BNP,0.061333333333333344,0
FCRL3,0.061333333333333344,0
140_SPON2,0.060666666666666674,0
117_Gal-3,0.06066666666666667,0
NEP,0.06066666666666666,0
CLM-1,0.06000000000000001,0
FHIT,0.05933333333333334,0
CLEC7A,0.05866666666666667,0
DGKZ,0.05800000000000001,0
GM-CSF-R-alpha,0.05800000000000001,0
109_IL2-RA,0.05733333333333333,0
184_PD-L2,0.05733333333333333,0
CCL11.1,0.057333333333333326,0
CD302,0.05666666666666667,0
SFRP1,0.05666666666666667,0
150_PSP-D,0.05600000000000001,0
HNMT,0.05600000000000001,0
145_CHIT1,0.055333333333333345,0
136_RAGE,0.05466666666666668,0
CCL25,0.054666666666666676,0
152_Ep-CAM,0.054000000000000006,0
169_ITGB1BP2,0.05266666666666667,0
171_CCL15,0.052,0
113_SELP,0.05133333333333335,0
ITM2A,0.050666666666666665,0
115_STK4,0.05000000000000001,0
FGF-21,0.05000000000000001,0
CD28,0.048666666666666664,0
PLA2G10,0.048666666666666664,0
133_TR,0.04800000000000001,0
CXCL10,0.04666666666666667,0
166_CPA1,0.046000000000000006,0
126_CNTN1,0.045333333333333344,0
FLRT2,0.044666666666666674,0
132_SCF,0.04466666666666667,0
PVR,0.04466666666666667,0
ADAM 23,0.04466666666666666,0
141_CXCL16,0.04400000000000001,0
174_AGRP,0.04333333333333334,0
PTH1R,0.04333333333333334,0
DPP10,0.043333333333333335,0
110_OPG,0.042666666666666665,0
143_GLO1,0.04200000000000001,0
ASGR1,0.04200000000000001,0
SPRY2,0.042,0
HCLS1,0.04133333333333333,0
111_ALCAM,0.03933333333333334,0
133_IL-18,0.03933333333333334,0
BMP-4,0.03866666666666667,0
159_TNFSF13B,0.03866666666666666,0
MATN3,0.03866666666666666,0
PPP1R9B,0.038000000000000006,0
PRDX1,0.038000000000000006,0
MILR1,0.038000000000000006,0
106_TNF-R2,0.037333333333333336,0
CXCL9,0.036000000000000004,0
4E-BP1,0.036000000000000004,0
SMPD1,0.03533333333333334,0
IL-24,0.035333333333333335,0
RNF31,0.03333333333333333,0
126_IL27,0.03266666666666667,0
TNFB,0.03266666666666667,0
180_GT,0.03266666666666666,0
CCL28,0.03266666666666666,0
TN-R,0.03266666666666666,0
161_SORT1,0.03133333333333334,0
FGF2,0.03133333333333333,0
CNTNAP2,0.030666666666666672,0
CX3CL1,0.030666666666666672,0
GDNF,0.03066666666666667,0
IL-15RA,0.030000000000000006,0
194_PECAM-1,0.030000000000000002,0
KRT19,0.030000000000000002,0
195_PARP-1,0.029333333333333336,0
IL-20,0.029333333333333333,0
107_MMP-9,0.02866666666666667,0
MDGA1,0.02866666666666667,0
MANF,0.02866666666666667,0
105_CD40-L,0.028666666666666663,0
TRIM21,0.028000000000000004,0
OPG,0.028000000000000004,0
131_PAI,0.027333333333333338,0
163_PTX3,0.027333333333333334,0
FAM3B,0.02733333333333333,0
191_TNF-R1,0.02666666666666667,0
GGT5,0.02666666666666667,0
DPEP2,0.025333333333333336,0
129_LOX-1,0.025333333333333333,0
GBP2,0.025333333333333333,0
186_hOSCAR,0.02466666666666667,0
IL-17C,0.024666666666666667,0
CLEC1B,0.024666666666666667,0
DRAXIN,0.024000000000000007,0
122_PLC,0.024000000000000004,0
101_BMP-6,0.024000000000000004,0
STC1,0.024000000000000004,0
CDCP1,0.024,0
GZMA,0.024,0
GLB1,0.022666666666666672,0
NMNAT1,0.02266666666666667,0
AARSD1,0.022000000000000006,0
185_CTSL1,0.022000000000000002,0
Siglec-9,0.022000000000000002,0
KIRREL2,0.022,0
TWEAK,0.021333333333333336,0
NCR1,0.021333333333333333,0
PADI2,0.02066666666666667,0
IL18,0.02066666666666667,0
ST1A1,0.02066666666666667,0
CD38,0.02066666666666667,0
EIF4G1,0.020000000000000004,0
SCARA5,0.019333333333333334,0
HEXIM1,0.018666666666666668,0
RBKS,0.018666666666666668,0
114_TNFRSF10A,0.018666666666666665,0
144_CD84,0.018000000000000002,0
DCTN1,0.018000000000000002,0
CRADD,0.018000000000000002,0
KYNU,0.018000000000000002,0
UNC5C,0.017333333333333333,0
HAGH,0.017333333333333333,0
MSR1,0.01666666666666667,0
190_PDGF subunit A,0.016,0
175_HB-EGF,0.016,0
114_CSTB,0.015333333333333334,0
DAPP1,0.015333333333333334,0
168_Gal-4,0.014666666666666668,0
LAT,0.014666666666666668,0
PLXNA4,0.014666666666666666,0
AXIN1,0.014666666666666666,0
111_SRC,0.014000000000000004,0
CLM-6,0.013999999999999997,0
125_TIMP4,0.013333333333333336,0
TANK,0.013333333333333334,0
BST2,0.013333333333333334,0
PRKCQ,0.013333333333333332,0
CXADR,0.013333333333333332,0
172_CASP-3,0.012666666666666666,0
BACH1,0.012666666666666666,0
SIRT2,0.012666666666666666,0
CARHSP1,0.012666666666666666,0
MGMT,0.012000000000000002,0
LTBP3,0.011333333333333332,0
139_SPON1,0.010666666666666666,0
192_IGFBP-2,0.010666666666666666,0
SCARF2,0.010666666666666666,0
CD244,0.010000000000000002,0
EN-RAGE,0.01,0
171_Dkk-1,0.009333333333333334,0
118_GRN,0.008666666666666666,0
144_IGFBP-1,0.008666666666666666,0
125_PDGF subunit B,0.008666666666666666,0
OSM,0.008666666666666666,0
LIF-R,0.008666666666666666,0
GFR-alpha-1,0.008666666666666666,0
IL12,0.008666666666666666,0
165_PGLYRP1,0.008666666666666665,0
102_ANG-1,0.008,0
121_PRSS27,0.008,0
TRAF2,0.008,0
BIRC2,0.008,0
NPM1,0.008,0
VWC2,0.007999999999999998,0
PLXNB3,0.007999999999999998,0
154_AXL,0.007333333333333333,0
CD5,0.007333333333333333,0
123_TF,0.007333333333333332,0
SPOCK1,0.007333333333333332,0
PSIP1,0.006666666666666667,0
154_TM,0.006666666666666666,0
ATP6V1F,0.006666666666666666,0
KIF1BP,0.006666666666666666,0
182_IL-18BP,0.006,0
110_IL-4RA,0.006,0
130_Gal-9,0.006,0
ZBTB16,0.006,0
PTPN1,0.006,0
CADM3,0.006,0
108_EPHB4,0.005333333333333333,0
118_PAR-1,0.005333333333333333,0
TRIM5,0.005333333333333333,0
gal-8,0.005333333333333333,0
ITGA6,0.004666666666666667,0
TNFRSF9,0.004666666666666667,0
EREG,0.004666666666666667,0
COL4A3BP,0.004666666666666667,0
101_TNFRSF14,0.004,0
157_FAS,0.004,0
NF2,0.004,0
SH2B3,0.004,0
TNFSF14,0.004,0
CD40,0.004,0
RGMB,0.004,0
EIF4B,0.0033333333333333335,0
PSME1,0.0033333333333333335,0
FKBP5,0.0033333333333333335,0
167_JAM-A,0.0026666666666666666,0
162_CEACAM8,0.0026666666666666666,0
192_CD4,0.0026666666666666666,0
IRAK4,0.0026666666666666666,0
PRDX5,0.0026666666666666666,0
CKAP4,0.0026666666666666666,0
IL-12B,0.0026666666666666666,0
117_TNFRSF11A,0.002,0
RPS6KB1,0.002,0
PFDN2,0.002,0
ABHD14B,0.002,0
150_DECR1,0.0013333333333333333,0
IRAK1,0.0013333333333333333,0
ICA1,0.0013333333333333333,0
AKT1S1,0.0013333333333333333,0
PMVK,0.0013333333333333333,0
112_TFF3,0.0006666666666666666,0
FXYD5,0.0006666666666666666,0
SRP14,0.0006666666666666666,0
TBCB,0.0006666666666666666,0
WWP2,0.0006666666666666666,0
EFNA4,0.0006666666666666666,0
THY 1,0.0006666666666666666,0
NTRK2,0.0006666666666666666,0
193_NEMO,0.0,0
EGLN1,0.0,0
SRPK2,0.0,0
DFFA,0.0,0
STAMPB,0.0,0
CETN2,0.0,0
NAA10,0.0,0
PRTFDC1,0.0,0
MAD1L1,0.0,0
ILKAP,0.0,0
LAYN,0.0,0
