n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
11,0.8572222222222222,0.12286783847664288,0.8387658093540447,0.6717263908930576,0.2300077147913302,0.5227162271443206,0.68625,0.16158318905172958,0.6853832442067737,0.8479532163742692,0.0860393292320204,0.8475177304964538,0.46910052910052913,0.30669083595284485,0.5057471264367817,0.5633333333333332,0.3708741283071914,0.6111111111111112,0.43333333333333335,0.3073181485764296,0.43137254901960786,0.43333333333333335,0.3073181485764296,0.43137254901960786,0.9391666666666667,0.07273020376489084,0.9393939393939394,0.11263058136969945,0.03516880415621859,0.11292265512593604,0.8069773363891011,0.569620253164557,0.18666666666666668
12,0.8537962962962963,0.11875083155128263,0.8320600967659791,0.67877886002886,0.21563034269284614,0.5444960006101645,0.6675000000000001,0.14065597101630517,0.6636108989050166,0.8370370370370371,0.07823611870395401,0.8368794326241135,0.4456084656084656,0.24815082345166253,0.46511627906976744,0.6077777777777776,0.35972137954182115,0.5714285714285714,0.4000000000000001,0.2694792155603983,0.39215686274509803,0.4000000000000001,0.2694792155603983,0.39215686274509803,0.935,0.0745987946198205,0.935064935064935,0.11308315180425668,0.03534655067420091,0.11329176771846526,0.7841864018334607,0.5398773006134969,0.17666666666666667
13,0.8666666666666667,0.10898890976378799,0.8297682709447416,0.7114508177008178,0.1955061501963888,0.6150945301523344,0.67375,0.12490770402104717,0.670104405398523,0.8475633528265107,0.05570777487233084,0.8475177304964538,0.44391534391534393,0.23418686859853666,0.4819277108433735,0.6211111111111111,0.34700914096799224,0.625,0.4000000000000001,0.2694792155603983,0.39215686274509803,0.4000000000000001,0.2694792155603983,0.39215686274509803,0.9475000000000001,0.06257535140272567,0.948051948051948,0.10920200451729019,0.02987178737974048,0.10938735120066886,0.7750190985485104,0.5853658536585366,0.3
14,0.8624074074074073,0.1098896987200059,0.839147780324251,0.6860831914998581,0.212421686120673,0.5858456079853708,0.695138888888889,0.1269946672212873,0.6930226636108989,0.847953216374269,0.08130998622369812,0.8475177304964538,0.5111111111111112,0.21867841638588592,0.5168539325842697,0.6788888888888889,0.32601895617948323,0.6052631578947368,0.45555555555555555,0.23751914431334564,0.45098039215686275,0.45555555555555555,0.23751914431334564,0.45098039215686275,0.9347222222222221,0.07922408110199212,0.935064935064935,0.11044919162190348,0.03227202657120417,0.11069061992967784,0.7787114845938375,0.5375,0.18167487485737133
15,0.8555555555555555,0.1004920653724555,0.8381291910703675,0.6614599752099751,0.19416594426211126,0.5410834352509722,0.6779166666666667,0.1169660274921808,0.6755793226381461,0.8444444444444446,0.07488381812517643,0.8439716312056738,0.47920634920634925,0.189867745141187,0.4883720930232558,0.7133333333333332,0.328488602397042,0.6,0.4166666666666667,0.2357022603955158,0.4117647058823529,0.4166666666666667,0.2357022603955158,0.4117647058823529,0.9391666666666666,0.08099088720049813,0.9393939393939394,0.11261362402272694,0.03345477714238617,0.11281027379320788,0.7785841609371021,0.5503355704697986,0.20958726687031848
16,0.850277777777778,0.10458441366249921,0.8271793565911213,0.6595439899606566,0.19773172079746237,0.5591592003301784,0.6554166666666668,0.12859609000696468,0.6559714795008913,0.8370370370370371,0.07823611870395401,0.8368794326241135,0.4269841269841271,0.2654497934535742,0.4523809523809524,0.5844444444444445,0.38768066278355473,0.5757575757575758,0.3722222222222223,0.24774111765240217,0.37254901960784315,0.3722222222222223,0.24774111765240217,0.37254901960784315,0.9386111111111111,0.07749594630122078,0.9393939393939394,0.11149434391822761,0.03563589099233584,0.1116186655262184,0.7664884135472371,0.5507246376811594,0.2344857696236043
17,0.8497222222222224,0.09703241108364498,0.8291740938799762,0.6437502004168671,0.19778209136237337,0.540015774095121,0.6886111111111112,0.13676042684874834,0.6875477463712758,0.8512670565302146,0.07782445527028801,0.851063829787234,0.49433862433862436,0.2504670917553006,0.5116279069767442,0.6755555555555556,0.372564400881556,0.6285714285714286,0.43333333333333335,0.2638993314558738,0.43137254901960786,0.43333333333333335,0.2638993314558738,0.43137254901960786,0.9438888888888889,0.073814483960318,0.9437229437229437,0.11331538204899562,0.03370097278293117,0.1134874846385264,0.7729819200407435,0.562962962962963,0.24566374226147308
18,0.8389351851851852,0.11311817796216102,0.8199219081572022,0.6464646618813286,0.2070632895627897,0.5429929508900108,0.6740277777777778,0.14369794318521534,0.670104405398523,0.8475633528265107,0.07722578056509947,0.8475177304964538,0.47,0.260810639791233,0.4819277108433735,0.6777777777777778,0.37116647244134304,0.625,0.4,0.2694792155603983,0.39215686274509803,0.4,0.2694792155603983,0.39215686274509803,0.9480555555555557,0.06121428880121987,0.948051948051948,0.11338968517093452,0.034485873345040906,0.11356737372755814,0.7478991596638656,0.5384615384615384,0.23666666666666666
19,0.8424537037037038,0.11401671672018963,0.8177574059927001,0.6686055765222432,0.21195631843829252,0.5619143840151505,0.6637500000000001,0.1225625447718526,0.6667939903234021,0.8549707602339183,0.07268722551744233,0.8546099290780141,0.4487830687830688,0.2684782614133813,0.4810126582278481,0.6577777777777778,0.40775550304631114,0.6785714285714286,0.36666666666666664,0.23528098702858002,0.37254901960784315,0.36666666666666664,0.23528098702858002,0.37254901960784315,0.9608333333333333,0.07005525030458529,0.961038961038961,0.11184441234696703,0.03275009263165867,0.11201007691889328,0.761013496307614,0.5481481481481482,0.24502824037870907
20,0.8522222222222222,0.10411480190303703,0.8141499023851965,0.6846588288254956,0.20533144071511072,0.5277230119432674,0.6577777777777778,0.1421941045183954,0.6581359816653934,0.8409356725146199,0.08152600516486953,0.8404255319148937,0.413015873015873,0.30387259230170427,0.4578313253012048,0.5177777777777778,0.3969859992466782,0.59375,0.3722222222222222,0.28148322193836744,0.37254901960784315,0.3722222222222222,0.28148322193836744,0.37254901960784315,0.9433333333333332,0.07903811618152226,0.9437229437229437,0.11399890641258963,0.032025740373248276,0.11413782627850216,0.7533740769034887,0.5413533834586466,0.2670399669023075
21,0.8553703703703702,0.10183348198940186,0.8153806977336389,0.6776396288896288,0.19341066988499428,0.5318186162858175,0.6455555555555555,0.13892628464814555,0.6428571428571428,0.8407407407407407,0.07116802435301191,0.8404255319148937,0.3789417989417989,0.27717230200151777,0.43037974683544306,0.53,0.3984194965587091,0.6071428571428571,0.33888888888888885,0.2911844085598674,0.3333333333333333,0.33888888888888885,0.2911844085598674,0.3333333333333333,0.9522222222222222,0.0730545748017939,0.9523809523809523,0.11359113786607432,0.03097252446900699,0.11376251267719226,0.7620320855614974,0.5581395348837209,0.2696307012615011
22,0.8432407407407408,0.11044176697168663,0.822595704948646,0.6181349206349206,0.21087331817506494,0.5074698393153617,0.632638888888889,0.13823232710409586,0.6297428062133944,0.8442495126705654,0.07550322226086655,0.8439716312056738,0.3780952380952381,0.3074435589667043,0.40540540540540543,0.5555555555555555,0.44394813558561896,0.6521739130434783,0.3,0.2593490018525322,0.29411764705882354,0.3,0.2593490018525322,0.29411764705882354,0.9652777777777779,0.0482240828768383,0.9653679653679653,0.1146907513586273,0.0321959133101355,0.1148256682698283,0.7740005092946269,0.5736434108527132,0.26666666666666666
23,0.8410185185185185,0.12159818444257124,0.8340972752737459,0.6326258617925283,0.2306769215657035,0.5270168925568214,0.6079166666666667,0.09755251434768634,0.6089890501655207,0.8475633528265107,0.04808226145085393,0.8475177304964538,0.31682539682539684,0.25297623716152695,0.3582089552238806,0.5666666666666667,0.46205201383833777,0.75,0.23333333333333334,0.20217075919384553,0.23529411764705882,0.23333333333333334,0.20217075919384553,0.23529411764705882,0.9825,0.03921982208583363,0.9826839826839827,0.11406561675061086,0.029703825813008945,0.11417125097507917,0.7718360071301248,0.5692307692307692,0.24917059637722355
24,0.8619444444444445,0.10186315473599351,0.8489517018928784,0.6711226736226737,0.2100264685129591,0.5372814160000311,0.6068055555555555,0.11055546831375673,0.6122994652406417,0.8403508771929825,0.04886254001697719,0.8404255319148937,0.29714285714285715,0.2756492468493788,0.36619718309859156,0.4666666666666667,0.44632538490024204,0.65,0.24444444444444444,0.25092421756969363,0.2549019607843137,0.24444444444444444,0.25092421756969363,0.2549019607843137,0.9691666666666666,0.06086757027441715,0.9696969696969697,0.1095923909267236,0.027358620522760765,0.10970210040631091,0.792462439521263,0.6031746031746031,0.2592414172426499
25,0.8588888888888891,0.10861887480878556,0.8495034377387319,0.6750398829565497,0.22335688372278395,0.5295368819977426,0.5918055555555557,0.08610158997542552,0.5970206264323912,0.8403508771929825,0.03995116396192578,0.8404255319148937,0.2752380952380953,0.24324498842240136,0.3283582089552239,0.47777777777777775,0.4492792582034606,0.6875,0.20555555555555557,0.1886319447548866,0.21568627450980393,0.20555555555555557,0.1886319447548866,0.21568627450980393,0.9780555555555556,0.040839001874116286,0.9783549783549783,0.11189237890318728,0.028694666026476388,0.11195945481919616,0.792462439521263,0.6031746031746031,0.24395720141557978
26,0.8496296296296297,0.10928114411795646,0.8394873100755454,0.6622802814469483,0.217584776243766,0.4973136708984545,0.6006944444444444,0.11138019253152594,0.6046600458365164,0.8403508771929825,0.06900655593423541,0.8404255319148937,0.29735449735449737,0.28209197034763306,0.34782608695652173,0.49111111111111116,0.47181962296385754,0.6666666666666666,0.22777777777777777,0.22152668930418765,0.23529411764705882,0.22777777777777777,0.22152668930418765,0.23529411764705882,0.9736111111111111,0.07021202771590375,0.974025974025974,0.11353754771949891,0.030331631929299833,0.1136636979732349,0.7904252610134963,0.5797101449275363,0.2169909698318935
27,0.8550925925925926,0.10715028205215585,0.8450046685340803,0.6606707335874002,0.2228940211386605,0.5161350209014377,0.5723611111111111,0.07808021202956617,0.5774127832951362,0.8333333333333335,0.03894804578426079,0.8333333333333334,0.22603174603174603,0.2288042087532541,0.27692307692307694,0.39999999999999997,0.43552559015807524,0.6428571428571429,0.16666666666666666,0.17251638983558856,0.17647058823529413,0.16666666666666666,0.17251638983558856,0.17647058823529413,0.9780555555555556,0.040839001874116286,0.9783549783549783,0.1128491519122082,0.028713310316861595,0.1129428409196703,0.7848230201171378,0.5967741935483871,0.2611232280166302
28,0.8525925925925926,0.1105365435249292,0.8297258297258298,0.6787991792158458,0.21177200058501416,0.5191971647234155,0.6201388888888889,0.10442725341889326,0.6242678889737714,0.8477582846003899,0.06842593170226226,0.8475177304964538,0.35735449735449737,0.2584050282911974,0.39436619718309857,0.6244444444444445,0.4539887885243644,0.7,0.26666666666666666,0.20217075919384553,0.27450980392156865,0.26666666666666666,0.20217075919384553,0.27450980392156865,0.9736111111111111,0.07021202771590375,0.974025974025974,0.11307779953680493,0.030864846369339782,0.11317332010344344,0.7914438502673797,0.5909090909090909,0.23666666666666666
29,0.8586574074074075,0.10265801240895808,0.8369832781597487,0.6909813797313797,0.21624509393351116,0.553651708197775,0.5690277777777778,0.09382889096873777,0.5795772854596384,0.8366471734892788,0.03823382604217098,0.8368794326241135,0.21460317460317457,0.256306694592868,0.28125,0.3888888888888889,0.4699994371267597,0.6923076923076923,0.15555555555555553,0.18863194475488654,0.17647058823529413,0.15555555555555553,0.18863194475488654,0.17647058823529413,0.9825,0.03921982208583363,0.9826839826839827,0.1112870352693583,0.029599832371239657,0.1114006228639552,0.7760376878023937,0.5982905982905983,0.27
30,0.8583333333333333,0.0961663182116141,0.8350734233087174,0.671682437932438,0.20658678443645603,0.5525475060662025,0.6158333333333333,0.10597185816159978,0.619938884644767,0.8403508771929825,0.04886254001697721,0.8404255319148937,0.32349206349206344,0.2593847013230026,0.3835616438356164,0.49999999999999994,0.4272466296411038,0.6363636363636364,0.26666666666666666,0.24234305999998998,0.27450980392156865,0.26666666666666666,0.24234305999998998,0.27450980392156865,0.9650000000000001,0.06074520687865141,0.9653679653679653,0.11149456109304001,0.027264393706326467,0.11161157255133204,0.7838044308632544,0.5846153846153846,0.25666666666666665
31,0.8620370370370372,0.11093073984130887,0.8488243782361429,0.6972228234728235,0.2316424146543938,0.5525475059999376,0.5891666666666667,0.0865674512222181,0.5970206264323912,0.8405458089668615,0.03397114131781375,0.8404255319148937,0.26825396825396824,0.24248782553983902,0.3283582089552239,0.4666666666666667,0.44632538490024204,0.6875,0.2,0.18580583823930166,0.21568627450980393,0.2,0.18580583823930166,0.21568627450980393,0.9783333333333334,0.040526054719292756,0.9783549783549783,0.1090468593014688,0.02809193269704089,0.10917994705297725,0.7936083524318818,0.5954198473282443,0.22333333333333333
32,0.8505555555555555,0.11973944974199184,0.8318054494525083,0.6695906870906871,0.23431953306897488,0.5080794703550091,0.5868055555555555,0.10770095496818122,0.5948561242678889,0.8368421052631578,0.0612062711192568,0.8368794326241135,0.25513227513227515,0.2697108305959506,0.3235294117647059,0.43555555555555553,0.46928968050960185,0.6470588235294118,0.2,0.22449237269186986,0.21568627450980393,0.2,0.22449237269186986,0.21568627450980393,0.9736111111111111,0.07021202771590375,0.974025974025974,0.11200572470889907,0.03142932807302463,0.1121411521754808,0.7967914438502675,0.6129032258064516,0.24333333333333335
33,0.855462962962963,0.10907290627378548,0.8470842882607589,0.6827803215303215,0.22651281997922126,0.5995184265363304,0.5572222222222223,0.09310914116944786,0.5621339444868857,0.8333333333333335,0.0556763405802583,0.8333333333333334,0.19111111111111112,0.25022740979708163,0.22950819672131148,0.4,0.5070925528371101,0.7,0.12777777777777777,0.17213259316477406,0.13725490196078433,0.12777777777777777,0.17213259316477406,0.13725490196078433,0.9866666666666667,0.03737412737209253,0.987012987012987,0.11007487918681523,0.027906577327996063,0.11018003858331916,0.7915711739241151,0.5734265734265734,0.18613480026192317
