feature,mean_selection_freq,selected_in_n_folds
VSTM1,0.1953333333333333,2
FGF-5,0.13933333333333334,2
LIF,0.12466666666666669,2
IL-24,0.10800000000000001,2
134_TNFRSF10C,0.3733333333333333,1
ABHD14B,0.30999999999999994,1
170_DCN,0.27799999999999997,1
LY75,0.2766666666666666,1
FCRL3,0.2733333333333333,1
AKT1S1,0.2713333333333333,1
155_VSIG2,0.2706666666666667,1
G-CSF,0.2686666666666666,1
183_COL1A1,0.26666666666666666,1
166_CCL3,0.25799999999999995,1
TPSAB1,0.2546666666666667,1
160_PRTN3,0.25466666666666665,1
103_ITGB2,0.25066666666666665,1
CLM-6,0.24133333333333334,1
CSF-1,0.23799999999999993,1
IL2,0.23333333333333334,1
ISLR2,0.22799999999999995,1
ADA,0.22666666666666666,1
189_KLK6,0.22533333333333333,1
SKR3,0.22133333333333333,1
CCL11,0.21466666666666664,1
CDH15,0.20400000000000004,1
PD-L1,0.2033333333333333,1
106_SLAMF7,0.19933333333333333,1
CD5,0.1993333333333333,1
CCL11.1,0.18800000000000003,1
CXCL1,0.186,1
CD33,0.182,1
153_THBS2,0.1713333333333333,1
JUN,0.16666666666666666,1
NT-3,0.166,1
191_HSP 27,0.162,1
132_CCL24,0.15866666666666665,1
195_PARP-1,0.15666666666666668,1
181_CD93,0.152,1
190_PDGF subunit A,0.14600000000000002,1
DCBLD2,0.134,1
NAAA,0.13133333333333336,1
130_Gal-9,0.13066666666666668,1
CNTNAP2,0.13066666666666665,1
TMPRSS5,0.12666666666666668,1
MCP-1,0.12533333333333335,1
CCL19,0.11800000000000002,1
102_ANG-1,0.11400000000000003,1
Beta-NGF.1,0.10866666666666669,1
153_AP-N,0.10666666666666667,1
NCR1,0.08200000000000002,1
IL-20,0.044,1
EDAR,0.294,0
HAGH,0.2693333333333333,0
188_ICAM-2,0.26533333333333337,0
PSME1,0.26400000000000007,0
ADAM 23,0.256,0
CARHSP1,0.25133333333333335,0
116_CD163,0.23733333333333334,0
NPM1,0.23666666666666666,0
164_CTSD,0.23333333333333328,0
IL8,0.22466666666666668,0
GLB1,0.21866666666666668,0
ARNT,0.218,0
112_IL-1ra,0.21666666666666667,0
CLEC4G,0.21266666666666667,0
CNTN5,0.2053333333333333,0
131_GIF,0.20266666666666666,0
CLEC4A,0.2006666666666667,0
IL32,0.19733333333333333,0
ILKAP,0.1953333333333333,0
PSIP1,0.19466666666666665,0
JAM-B,0.18400000000000002,0
IL-2RB,0.1766666666666667,0
IFN-gamma,0.17533333333333337,0
FGF-23,0.1753333333333333,0
173_PRSS8,0.1733333333333333,0
CD302,0.17200000000000004,0
LAIR-2,0.16999999999999996,0
PAEP,0.16866666666666663,0
148_SERPINA12,0.16666666666666663,0
IFNL1,0.16533333333333333,0
NXPH1,0.16333333333333336,0
CRIP2,0.16266666666666665,0
185_CTSL1,0.158,0
151_MERTK,0.15466666666666667,0
156_MMP-2,0.15400000000000003,0
KPNA1,0.15333333333333335,0
LAMP3,0.15266666666666667,0
PHOSPHO1,0.148,0
HMOX2,0.14400000000000002,0
ITGA11,0.1426666666666667,0
CCL28,0.14066666666666666,0
GALNT3,0.13933333333333334,0
IL-22 RA1,0.136,0
157_PRELP,0.13533333333333336,0
190_CA5A,0.13533333333333333,0
TPPP3,0.13266666666666668,0
STC1,0.13133333333333333,0
ARTN,0.13066666666666665,0
180_IGFBP-7,0.13,0
MCP-4,0.13,0
HSP90B1,0.12733333333333335,0
CLEC10A,0.12733333333333333,0
CLEC7A,0.12466666666666668,0
IL4,0.12400000000000001,0
NBL1,0.12266666666666669,0
193_vWF,0.12266666666666667,0
109_IL2-RA,0.12266666666666666,0
IL-10RA,0.12133333333333333,0
COL4A3BP,0.12066666666666669,0
168_IgG Fc receptor II-b,0.12000000000000002,0
GDNFR-alpha-3,0.11866666666666668,0
TREM1,0.11866666666666666,0
156_AMBP,0.11600000000000003,0
EPHA10,0.11600000000000003,0
IL5.1,0.11533333333333334,0
OSM,0.11533333333333333,0
136_RAGE,0.11466666666666668,0
PRKCQ,0.11466666666666668,0
BMP-4,0.11400000000000003,0
FUT8,0.114,0
129_FABP4,0.11266666666666666,0
186_hOSCAR,0.11066666666666669,0
194_VEGF-D,0.11066666666666668,0
IL12RB1,0.10933333333333334,0
NFATC3,0.10933333333333332,0
127_IL-17D,0.10800000000000001,0
MMP-1,0.10800000000000001,0
IL13,0.10666666666666667,0
CD28,0.1046666666666667,0
IL7,0.10466666666666666,0
IL-15RA,0.10400000000000002,0
134_FGF-21,0.10400000000000001,0
122_TIE2,0.10333333333333335,0
CLEC6A,0.10333333333333335,0
FGFR2,0.10333333333333335,0
NTF4,0.10333333333333333,0
CETN2,0.10266666666666668,0
IL33,0.10066666666666668,0
FGF-19,0.10066666666666665,0
152_Ep-CAM,0.10000000000000002,0
121_BLM hydrolase,0.098,0
GDNF.1,0.098,0
115_MCP-1,0.09733333333333333,0
MMP-10,0.09666666666666668,0
151_PI3,0.09666666666666666,0
CCL25,0.09666666666666666,0
154_AXL,0.09600000000000002,0
126_CNTN1,0.09533333333333334,0
103_ADM,0.09400000000000001,0
175_HB-EGF,0.09400000000000001,0
PVR,0.09333333333333335,0
MASP1,0.09266666666666667,0
EDA2R,0.09266666666666667,0
LAP TGF-beta-1,0.09133333333333332,0
189_LEP,0.09066666666666669,0
CPM,0.09066666666666667,0
CLM-1,0.09066666666666667,0
RSPO1,0.09000000000000001,0
LILRB4,0.08866666666666667,0
GZMA,0.08800000000000001,0
EIF5A,0.08733333333333335,0
182_MMP-12,0.08733333333333333,0
VEGFA,0.08666666666666668,0
TGF-alpha,0.08666666666666667,0
CLEC1B,0.08666666666666667,0
174_CPB1,0.08600000000000001,0
IL-18R1,0.08600000000000001,0
TDGF1,0.08600000000000001,0
MANF,0.08600000000000001,0
124_IL1RL2,0.08533333333333333,0
SCF,0.08466666666666668,0
174_AGRP,0.08400000000000002,0
N2DL-2,0.08333333333333334,0
FGF2,0.08333333333333333,0
140_MPO,0.08200000000000002,0
TNFRSF21,0.08200000000000002,0
CXCL9,0.082,0
GDNF,0.08066666666666668,0
PFDN2,0.08066666666666668,0
KIR2DL3,0.07933333333333333,0
CPA2,0.07800000000000001,0
133_TR,0.07733333333333334,0
ADAM15,0.07733333333333334,0
142_FS,0.07600000000000001,0
SFRP1,0.07533333333333334,0
GM-CSF-R-alpha,0.07533333333333334,0
131_PAI,0.07466666666666669,0
145_CHIT1,0.07466666666666669,0
158_HO-1,0.07400000000000002,0
MILR1,0.07333333333333333,0
HSD11B1,0.07333333333333333,0
MATN3,0.07266666666666667,0
SPOCK1,0.072,0
TRAIL,0.06866666666666667,0
MAD1L1,0.06866666666666667,0
NMNAT1,0.06866666666666667,0
178_SCGB3A2,0.06800000000000002,0
FcRL2,0.068,0
MSR1,0.066,0
KRT19,0.06533333333333334,0
RGMA,0.06533333333333334,0
CTSS,0.06533333333333334,0
143_GLO1,0.06333333333333334,0
IRAK1,0.06266666666666668,0
177_t-PA,0.06266666666666666,0
ASGR1,0.06200000000000001,0
ADGRB3,0.06199999999999999,0
GPNMB,0.06199999999999999,0
108_EPHB4,0.06133333333333334,0
MDGA1,0.06133333333333333,0
HEXIM1,0.060666666666666674,0
CD38,0.06066666666666667,0
161_PCSK9,0.06000000000000001,0
172_LPL,0.06000000000000001,0
PRTG,0.06000000000000001,0
DPEP2,0.05866666666666667,0
KLRD1,0.058666666666666666,0
SMOC1,0.058666666666666666,0
SMPD1,0.058,0
SIGLEC1,0.05733333333333334,0
PLXNB1,0.05733333333333334,0
TWEAK,0.05666666666666668,0
128_TLT-2,0.05666666666666667,0
IL6.1,0.05666666666666667,0
EPHB6,0.05666666666666667,0
CEACAM3,0.056666666666666664,0
122_PLC,0.05600000000000001,0
109_Protein BOC,0.05600000000000001,0
GBP2,0.05466666666666667,0
KIRREL2,0.05400000000000001,0
MGMT,0.054000000000000006,0
MCP-2,0.052666666666666674,0
IL-1 alpha,0.05266666666666667,0
CCL23,0.05200000000000001,0
111_SRC,0.052000000000000005,0
PRDX3,0.052000000000000005,0
CD244,0.052000000000000005,0
164_PSGL-1,0.05133333333333334,0
CDH6,0.05133333333333334,0
CCL4,0.051333333333333335,0
GSTP1,0.051333333333333335,0
127_CDH5,0.05066666666666668,0
Beta-NGF,0.05066666666666667,0
CXCL11,0.05000000000000002,0
105_IL-17RA,0.04933333333333335,0
106_TNF-R2,0.04866666666666667,0
181_BNP,0.04866666666666667,0
TN-R,0.04866666666666667,0
121_PRSS27,0.04800000000000001,0
132_SCF,0.048,0
TNFRSF12A,0.048,0
175_CHI3L1,0.04733333333333334,0
176_ST2,0.04733333333333334,0
187_TNFRSF13B,0.04733333333333334,0
N-CDase,0.046666666666666676,0
149_REN,0.046000000000000006,0
ECE1,0.04533333333333334,0
133_IL-18,0.04466666666666666,0
NEP,0.04400000000000001,0
PLXNA4,0.044000000000000004,0
137_AZU1,0.04333333333333334,0
117_Gal-3,0.04133333333333334,0
118_GRN,0.04133333333333333,0
SLAMF1,0.04133333333333333,0
TNFRSF9,0.04066666666666667,0
178_THPO,0.04066666666666666,0
FAM3B,0.04066666666666666,0
CCL27,0.03933333333333334,0
PPP3R1,0.03933333333333334,0
126_IL27,0.03866666666666667,0
DDX58,0.03866666666666666,0
171_CCL15,0.038000000000000006,0
ST1A1,0.038000000000000006,0
117_TNFRSF11A,0.037333333333333336,0
CLEC4D,0.037333333333333336,0
STAMPB,0.037333333333333336,0
IL15,0.037333333333333336,0
IL3RA,0.037333333333333336,0
169_ITGB1BP2,0.03666666666666667,0
TRIM5,0.03666666666666667,0
PTH1R,0.03666666666666666,0
IL-12B,0.03666666666666666,0
TANK,0.036000000000000004,0
IL18,0.036000000000000004,0
166_CPA1,0.035333333333333335,0
FCRL6,0.035333333333333335,0
DDR1,0.035333333333333335,0
128_CXCL1,0.03466666666666667,0
165_CCL17,0.03466666666666667,0
144_IGFBP-1,0.034666666666666665,0
IFNLR1,0.034,0
144_CD84,0.03333333333333333,0
ITM2A,0.03333333333333333,0
NEFL,0.03266666666666666,0
RNF31,0.03200000000000001,0
DCTN1,0.032,0
UNC5C,0.032,0
EIF4G1,0.03133333333333334,0
CD200,0.03133333333333334,0
TRAF2,0.030666666666666672,0
NDRG1,0.03066666666666667,0
183_ACE2,0.030666666666666665,0
141_CXCL16,0.030000000000000006,0
GDF-8,0.029333333333333336,0
101_BMP-6,0.02933333333333333,0
GCP5,0.028666666666666674,0
CXCL10,0.02866666666666667,0
SMOC2,0.02866666666666667,0
163_PTX3,0.028000000000000004,0
DGKZ,0.028000000000000004,0
Siglec-9,0.028000000000000004,0
IL6,0.028,0
AARSD1,0.028,0
110_OPG,0.027333333333333334,0
TNFB,0.027333333333333334,0
PLA2G10,0.027333333333333334,0
171_Dkk-1,0.02666666666666667,0
EREG,0.02666666666666667,0
130_TFPI,0.026000000000000002,0
HNMT,0.026000000000000002,0
CD6,0.026000000000000002,0
EIF4B,0.026000000000000002,0
CTSC,0.026000000000000002,0
157_FAS,0.025333333333333333,0
150_PSP-D,0.024666666666666667,0
113_IL-6,0.024666666666666667,0
108_ADAM-TS13,0.024000000000000007,0
136_SELE,0.024000000000000004,0
CDSN,0.024,0
187_RARRES2,0.023333333333333334,0
EN-RAGE,0.02266666666666667,0
DNER,0.022000000000000006,0
CDH3,0.022000000000000006,0
NF2,0.022000000000000002,0
168_Gal-4,0.021333333333333333,0
GGT5,0.021333333333333333,0
125_PDGF subunit B,0.02066666666666667,0
uPA,0.02066666666666667,0
170_SHPS-1,0.020666666666666667,0
135_PIgR,0.020666666666666667,0
115_STK4,0.020000000000000004,0
ZBTB16,0.020000000000000004,0
173_uPA,0.02,0
184_PD-L2,0.02,0
137_SOD2,0.019333333333333334,0
SPRY2,0.019333333333333334,0
OPG,0.019333333333333334,0
194_PECAM-1,0.018666666666666665,0
155_IL-1RT1,0.018000000000000002,0
IL-17A,0.018000000000000002,0
BST2,0.018000000000000002,0
NAA10,0.018000000000000002,0
DRAXIN,0.018000000000000002,0
124_Notch 3,0.017333333333333333,0
ITGA6,0.016666666666666666,0
CDCP1,0.016666666666666666,0
CX3CL1,0.016666666666666666,0
CD63,0.016666666666666666,0
154_TM,0.016,0
SNCG,0.016,0
ING1,0.016,0
LXN,0.016,0
SCARA5,0.016,0
FGF-21,0.015333333333333334,0
110_IL-4RA,0.014666666666666666,0
FKBP5,0.014666666666666666,0
PDGF-R-alpha,0.014666666666666666,0
PPP1R9B,0.014000000000000002,0
DAPP1,0.014000000000000002,0
WWP2,0.014000000000000002,0
161_SORT1,0.013333333333333332,0
180_GT,0.013333333333333332,0
112_TFF3,0.012666666666666668,0
165_PGLYRP1,0.012666666666666666,0
LTBP3,0.012666666666666666,0
SIRT2,0.012000000000000002,0
114_TNFRSF10A,0.012,0
EZR,0.012,0
PRDX1,0.011333333333333336,0
CXADR,0.011333333333333334,0
EGLN1,0.011333333333333332,0
192_CD4,0.010666666666666666,0
RBKS,0.010666666666666666,0
125_TIMP4,0.010000000000000002,0
DPP10,0.010000000000000002,0
123_TF,0.01,0
150_DECR1,0.01,0
Dkk-4,0.01,0
IRF9,0.009333333333333334,0
GFR-alpha-1,0.009333333333333334,0
195_NT-pro BNP,0.009333333333333332,0
PIK3AP1,0.008666666666666666,0
159_TNFSF13B,0.008666666666666665,0
TRIM21,0.008666666666666665,0
BIRC2,0.008,0
LIF-R,0.008,0
THY 1,0.008,0
113_SELP,0.007333333333333333,0
BACH1,0.007333333333333333,0
KYNU,0.007333333333333333,0
192_IGFBP-2,0.007333333333333332,0
VWC2,0.007333333333333332,0
139_SPON1,0.006666666666666667,0
167_JAM-A,0.006666666666666667,0
160_IL16,0.006666666666666667,0
PRDX5,0.006666666666666667,0
118_PAR-1,0.006,0
ICA1,0.006,0
AREG,0.006,0
LEPR,0.006,0
ADAM 22,0.006,0
111_ALCAM,0.005333333333333333,0
196_HAOX1,0.005333333333333333,0
NTRK2,0.005333333333333333,0
IL12,0.005333333333333333,0
LAT,0.004666666666666667,0
105_CD40-L,0.004666666666666666,0
CADM3,0.004,0
191_TNF-R1,0.0033333333333333335,0
129_LOX-1,0.0033333333333333335,0
193_NEMO,0.0033333333333333335,0
FXYD5,0.0033333333333333335,0
CD40,0.0033333333333333335,0
IRAK4,0.0026666666666666666,0
HCLS1,0.0026666666666666666,0
SCARF2,0.0026666666666666666,0
SH2B3,0.002,0
TNFSF14,0.002,0
PTPN1,0.002,0
IMPA1,0.002,0
PLXNB3,0.002,0
RGMB,0.002,0
AXIN1,0.0013333333333333333,0
CASP-8,0.0013333333333333333,0
172_CASP-3,0.0006666666666666666,0
182_IL-18BP,0.0006666666666666666,0
162_CEACAM8,0.0006666666666666666,0
SRPK2,0.0006666666666666666,0
FHIT,0.0006666666666666666,0
TBCB,0.0006666666666666666,0
KIF1BP,0.0006666666666666666,0
SCARB2,0.0006666666666666666,0
gal-8,0.0006666666666666666,0
CXCL5,0.0,0
CRADD,0.0,0
PRTFDC1,0.0,0
PMVK,0.0,0
EFNA4,0.0,0
LAYN,0.0,0
