n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
16,0.8551028806584363,0.07258252378711033,0.851239877269755,0.8892877042054889,0.047368910381972655,0.8785835970462113,0.7333333333333333,0.10304020550550781,0.7340425531914894,0.7343079922027289,0.10286810842890039,0.7340425531914894,0.7269263988331157,0.10811059460091003,0.7292418772563177,0.7506800606800607,0.11538640206825894,0.7426470588235294,0.7155555555555556,0.13626408637116347,0.7163120567375887,0.7155555555555556,0.13626408637116347,0.7163120567375887,0.7511111111111111,0.1397150034425396,0.75177304964539,0.1601016199878736,0.03158650487475397,0.16013387854998662,0.7836879432624113,0.7426160337552743,0.5966666666666667
17,0.8533744855967079,0.06592146155786001,0.8482973693476183,0.8835719166040804,0.05174098991627216,0.8731105306979003,0.7448148148148148,0.08230762045919864,0.7446808510638299,0.7454191033138401,0.08313315348179623,0.7446808510638298,0.7329646152892888,0.08893511330561184,0.7352941176470589,0.7772120472120471,0.11110838015753065,0.7633587786259542,0.7088888888888889,0.12753254590319393,0.7092198581560284,0.7088888888888889,0.12753254590319393,0.7092198581560284,0.7807407407407408,0.1294041879405569,0.7801418439716312,0.1602642491049934,0.029711178007643547,0.1603530075700624,0.7836879432624113,0.7510204081632653,0.5601586611917494
18,0.8538271604938272,0.06835474652107086,0.8467129420049293,0.889922313060686,0.044384450435374895,0.8744672742982118,0.7511111111111111,0.09668673391417863,0.75177304964539,0.7524366471734892,0.09588596952124417,0.75177304964539,0.7387416401220412,0.09733829500197211,0.7407407407407407,0.8043188293188294,0.1426901910818821,0.7751937984496124,0.7081481481481482,0.13810679268087175,0.7092198581560284,0.7081481481481482,0.13810679268087175,0.7092198581560284,0.794074074074074,0.17572558907928132,0.7943262411347518,0.16126040750801807,0.030218734921082162,0.16136337579547766,0.7836879432624113,0.7447698744769874,0.595234968734969
19,0.8529218106995884,0.07867247596638124,0.8496051506463458,0.8921732873949935,0.05104730827994337,0.8789803781673244,0.7448148148148148,0.10755144510926444,0.7446808510638299,0.745224171539961,0.10822024525872731,0.7446808510638298,0.7318642336161516,0.10610062567366209,0.7333333333333333,0.7897781847781847,0.13390279579237652,0.7674418604651163,0.7022222222222222,0.1434766110516667,0.7021276595744681,0.7022222222222222,0.1434766110516667,0.7021276595744681,0.7874074074074074,0.17355432933872997,0.7872340425531915,0.16191178976641837,0.030740992738409127,0.16199447384136353,0.7872340425531915,0.7457627118644068,0.6066666666666667
20,0.8613168724279837,0.06823019028705074,0.8549117247623359,0.8947239662005745,0.04464143508203287,0.8795710990856995,0.7307407407407407,0.09409052891128526,0.7304964539007093,0.7307992202729044,0.09364206143299315,0.7304964539007093,0.716675952186788,0.10045601651278799,0.7205882352941176,0.7688143338143337,0.13173236592159968,0.7480916030534351,0.6933333333333334,0.13561539142565784,0.6950354609929078,0.6933333333333334,0.13561539142565784,0.6950354609929078,0.7681481481481481,0.15846856751439595,0.7659574468085106,0.16047403594719822,0.028656716357125425,0.16056422041465315,0.7836879432624113,0.7510204081632653,0.5601215264603967
21,0.8569135802469138,0.06375517450886971,0.8474925808560939,0.8908357977241705,0.04824561300625905,0.8768501905238649,0.7448148148148147,0.07900021952804388,0.7446808510638299,0.7450292397660818,0.07888700932207239,0.7446808510638298,0.7390301660270698,0.0749151762714134,0.7391304347826086,0.7784223184223185,0.13315512433162513,0.7555555555555555,0.7229629629629631,0.10553188261416244,0.723404255319149,0.7229629629629631,0.10553188261416244,0.723404255319149,0.7666666666666667,0.15475986974649023,0.7659574468085106,0.16355161026103807,0.026930862425178646,0.16357250209335084,0.7836879432624113,0.7468879668049793,0.5900492887609868
22,0.8559259259259261,0.07451434415256067,0.8469644384085308,0.8901330107991615,0.0531808019731225,0.87322351414429,0.7522222222222222,0.09079795194607315,0.75177304964539,0.7522417153996102,0.08928200529376483,0.75177304964539,0.7426321448302872,0.08873712009115306,0.7445255474452555,0.7884559884559884,0.12507581267000753,0.7669172932330827,0.722962962962963,0.13487643222383128,0.723404255319149,0.722962962962963,0.13487643222383128,0.723404255319149,0.7814814814814816,0.16176204935461547,0.7801418439716312,0.16415535635701523,0.031201690915152368,0.1642673965562127,0.7765957446808511,0.7272727272727273,0.619187707539097
23,0.8473251028806585,0.06586933654227771,0.8434183391177507,0.8815926134090907,0.047153878361684935,0.8687865775633543,0.7240740740740741,0.0935689266419243,0.7234042553191489,0.7239766081871346,0.09451405883267053,0.723404255319149,0.7130694755307758,0.08935258609690183,0.7132352941176471,0.765914270914271,0.13515948665725255,0.7404580152671756,0.6881481481481482,0.1200724844771384,0.6879432624113475,0.6881481481481482,0.1200724844771384,0.6879432624113475,0.7600000000000001,0.17875722256963852,0.7588652482269503,0.1660893759126553,0.02855299338799799,0.16614408528940997,0.7588652482269505,0.7258064516129032,0.5659637189792118
24,0.8508641975308643,0.06662125306688593,0.8418339117750616,0.8826072492020205,0.05119515584525113,0.8656715300695415,0.7244444444444444,0.0938308734065329,0.7234042553191489,0.7239766081871346,0.09451405883267053,0.723404255319149,0.717535706467595,0.08780565075073536,0.717391304347826,0.7589493839493839,0.13741471908438987,0.7333333333333333,0.7022222222222223,0.11916819290841915,0.7021276595744681,0.7022222222222223,0.11916819290841915,0.7021276595744681,0.7466666666666666,0.17902341387664739,0.7446808510638298,0.1660917836400135,0.02984226662741552,0.1661723875023952,0.7695035460992907,0.723404255319149,0.5966666666666667
25,0.8576131687242798,0.07196991861296048,0.8455309089080025,0.8882975243296881,0.051830249026457886,0.8692115596948307,0.7299999999999999,0.10041360672849944,0.7304964539007093,0.7307992202729044,0.09955311743904724,0.7304964539007093,0.7186077424467517,0.10428070726676113,0.7226277372262774,0.7673905723905724,0.13144657120858655,0.7443609022556391,0.7007407407407408,0.14568857769092988,0.7021276595744681,0.7007407407407408,0.14568857769092988,0.7021276595744681,0.7592592592592593,0.1709330482846567,0.7588652482269503,0.16547008208646757,0.029321017327106597,0.16553141355822903,0.7553191489361702,0.7661016949152543,0.4658223373979455
26,0.8552674897119341,0.07836306845772005,0.8512901765504755,0.8869882456151806,0.05817702774698861,0.8731840189328105,0.7696296296296298,0.1062605252939382,0.7695035460992907,0.7701754385964912,0.107398512044966,0.7695035460992907,0.7614981899192423,0.10212165207648477,0.7619047619047619,0.8114478114478115,0.14665344186988083,0.7878787878787878,0.7355555555555555,0.12381359374669917,0.7375886524822695,0.7355555555555555,0.12381359374669917,0.7375886524822695,0.8037037037037038,0.1679142022173539,0.8014184397163121,0.16496042673093994,0.03008194360919063,0.1649634721289695,0.776595744680851,0.7675276752767528,0.5066096851537248
27,0.8592181069958849,0.0760367792682072,0.8472159348121321,0.8910450514334243,0.05632385184053634,0.8690131106623523,0.7488888888888889,0.0942621957734288,0.74822695035461,0.7485380116959065,0.09547962163115781,0.74822695035461,0.7362574365205944,0.09231251749840803,0.7380073800738007,0.795935915935916,0.13614986848392782,0.7692307692307693,0.708888888888889,0.13426920233205142,0.7092198581560284,0.708888888888889,0.13426920233205142,0.7092198581560284,0.7888888888888891,0.1716195291527049,0.7872340425531915,0.16628564839745044,0.030377218809086684,0.1663749513917912,0.7695035460992907,0.7686832740213523,0.48490451859451594
28,0.859917695473251,0.07866417261766202,0.8551380715255771,0.8898378063857939,0.054258608473544516,0.8769746121389299,0.7837037037037038,0.10062561504553488,0.7836879432624113,0.7840155945419104,0.10192580713983956,0.7836879432624113,0.7762527929138509,0.10102442143629904,0.7781818181818182,0.8196253746253748,0.12930465118877896,0.7985074626865671,0.7577777777777778,0.14099670402792122,0.7588652482269503,0.7577777777777778,0.14099670402792122,0.7588652482269503,0.8096296296296296,0.16808217245163493,0.8085106382978723,0.16478665882419438,0.031037632178064708,0.1648421007995873,0.7907801418439717,0.7900355871886121,0.4811596261671985
29,0.8677366255144032,0.07437639169973816,0.8636889492480258,0.9004079635948401,0.047951218981513256,0.8863542877974034,0.7877777777777779,0.08436399676768094,0.7872340425531914,0.7875243664717347,0.08371292772654573,0.7872340425531915,0.7787198388127181,0.08142284363985879,0.7794117647058824,0.8321260221260223,0.13005346340331067,0.8091603053435115,0.7511111111111112,0.1146115285175789,0.75177304964539,0.7511111111111112,0.1146115285175789,0.75177304964539,0.8244444444444446,0.1564712278660579,0.8226950354609929,0.1614811549656029,0.02548876737653975,0.1615567227881585,0.7943262411347518,0.7883211678832117,0.49666666666666665
30,0.8644855967078191,0.0812677125666328,0.8641919420552286,0.8955042670957706,0.05865944917774037,0.8862323353485044,0.7877777777777778,0.09196560203506503,0.7872340425531914,0.7877192982456139,0.09255535753391116,0.7872340425531915,0.7769643880944189,0.09413009997185312,0.7794117647058824,0.826979316979317,0.11914461424905358,0.8091603053435115,0.7511111111111112,0.1372956233221639,0.75177304964539,0.7511111111111112,0.1372956233221639,0.75177304964539,0.8244444444444446,0.1447615566690329,0.8226950354609929,0.1634710858845428,0.028359766302424063,0.16352039933167647,0.7943262411347518,0.7803030303030303,0.5181723853639553
31,0.868477366255144,0.07265823057225261,0.8663548111262009,0.8993907722028638,0.051120926688590626,0.886790255878168,0.765925925925926,0.09462789528225636,0.7659574468085106,0.7662768031189082,0.09471199965821608,0.7659574468085106,0.7471896621896622,0.10304163456788798,0.7518796992481203,0.8219576719576721,0.1328573330212026,0.8,0.7074074074074074,0.14448513875274427,0.7092198581560284,0.7074074074074074,0.14448513875274427,0.7092198581560284,0.8244444444444444,0.15073014535777746,0.8226950354609929,0.16409333028124504,0.02764283166733691,0.1641296145051457,0.7943262411347518,0.7928571428571428,0.4827404173769027
32,0.8648559670781892,0.08324067834421651,0.8661033147225995,0.8952140520043858,0.06166932386474917,0.8856484134997187,0.774074074074074,0.08722820388615138,0.7730496453900709,0.7730994152046782,0.08775966768096281,0.7730496453900709,0.7588731638731638,0.09138249666730386,0.7611940298507462,0.8276627076627076,0.1317995928354039,0.8031496062992126,0.7229629629629631,0.12817169554583666,0.723404255319149,0.7229629629629631,0.12817169554583666,0.723404255319149,0.8251851851851852,0.15816778684304392,0.8226950354609929,0.1653252486548052,0.028559481620333484,0.16540832512043055,0.7943262411347518,0.7943262411347518,0.48151894390546174
33,0.8765020576131686,0.07363940170726543,0.8668326542930437,0.9034607984003409,0.05123382219992966,0.8867077598382469,0.7811111111111112,0.10056717463345885,0.7801418439716312,0.7805068226120858,0.10045689121295656,0.7801418439716312,0.7669715956558061,0.10126044023278917,0.7686567164179104,0.8320634920634921,0.1388285583253746,0.8110236220472441,0.7296296296296296,0.12948593698822658,0.7304964539007093,0.7296296296296296,0.12948593698822658,0.7304964539007093,0.8325925925925927,0.1583906421858311,0.8297872340425532,0.16468462989495036,0.027702592640569765,0.16474787899816445,0.7978723404255319,0.8067796610169492,0.46068194191046513
34,0.8693004115226339,0.07358246132971384,0.8591620139832,0.8951973780274435,0.04950593043263824,0.8765497070325635,0.777037037037037,0.10267297674096754,0.7765957446808511,0.7769980506822611,0.1014850781502179,0.776595744680851,0.7641143714673126,0.10432659238333024,0.7657992565055762,0.8274242424242426,0.1357121213866497,0.8046875,0.7311111111111113,0.13834496668110652,0.7304964539007093,0.7311111111111113,0.13834496668110652,0.7304964539007093,0.822962962962963,0.16207792379088676,0.8226950354609929,0.1665317180111159,0.02973095264398499,0.1665790359677361,0.7765957446808511,0.754863813229572,0.53
35,0.8693415637860081,0.08833191495128287,0.8603943463608471,0.8988899015723922,0.06309602062241679,0.8831014701511737,0.772962962962963,0.08994576718604093,0.7730496453900709,0.7734892787524367,0.08902444997287824,0.7730496453900709,0.7606972124309584,0.08796700389396357,0.762962962962963,0.8230639730639732,0.128132569660701,0.7984496124031008,0.7296296296296297,0.13488950776947187,0.7304964539007093,0.7296296296296297,0.13488950776947187,0.7304964539007093,0.8162962962962964,0.16307595890120086,0.8156028368794326,0.1671095488426057,0.027481079751240277,0.16716143568016853,0.7872340425531914,0.782608695652174,0.4892917612649658
36,0.8678189300411524,0.07121077834854168,0.8616015290981339,0.8967110089136233,0.052158829792998775,0.8838164361217162,0.768888888888889,0.08492656855104518,0.7695035460992907,0.7697855750487329,0.08339718688830776,0.7695035460992907,0.755049142464003,0.0858639989571949,0.7565543071161048,0.8225589225589226,0.12889912105174614,0.8015873015873016,0.7148148148148149,0.11506203117035955,0.7163120567375887,0.7148148148148149,0.11506203117035955,0.7163120567375887,0.8229629629629629,0.15080423243296023,0.8226950354609929,0.16611783414189205,0.027394115535480556,0.16618982826566123,0.7765957446808511,0.7319148936170212,0.6033333333333334
37,0.8721399176954733,0.07885541164615864,0.860218298878326,0.9018011804411874,0.0519005569980947,0.8840977074789507,0.7833333333333335,0.1091493483577139,0.7836879432624113,0.7842105263157895,0.10951788302970424,0.7836879432624113,0.771754519989814,0.11615209678145047,0.7765567765567766,0.8164357864357865,0.1263567284872009,0.803030303030303,0.7496296296296295,0.15605739157444795,0.75177304964539,0.7496296296296295,0.15605739157444795,0.75177304964539,0.8170370370370372,0.14406951748075297,0.8156028368794326,0.16770828029675433,0.027804425601221573,0.16777590171817025,0.7872340425531914,0.7761194029850746,0.5108497350631604
38,0.8678189300411522,0.06922309094483599,0.8582314772898747,0.8974692220754312,0.05054800106109096,0.8789466094724738,0.7737037037037039,0.10182346886873997,0.7730496453900709,0.7738791423001949,0.10108230854901068,0.7730496453900709,0.7642388279075587,0.09512268883369715,0.762962962962963,0.8214357864357864,0.1427125262808054,0.7984496124031008,0.7303703703703703,0.11178104910693666,0.7304964539007093,0.7303703703703703,0.11178104910693666,0.7304964539007093,0.8170370370370372,0.17197199777525546,0.8156028368794326,0.1676473558896263,0.02525175051472227,0.1677678168969476,0.7872340425531914,0.781021897810219,0.4866666666666667
39,0.8681481481481481,0.08788992605061352,0.8631859564408229,0.897225433245041,0.05947934990012294,0.8839095787900068,0.7903703703703705,0.1080422762205204,0.7907801418439716,0.7912280701754387,0.107398512044966,0.7907801418439716,0.7795719095719096,0.1069966417367491,0.7822878228782287,0.8383597883597884,0.13778163844415353,0.8153846153846154,0.7503703703703704,0.15106130520629377,0.75177304964539,0.7503703703703704,0.15106130520629377,0.75177304964539,0.8303703703703704,0.16472234490568874,0.8297872340425532,0.16799087202921756,0.028546034579815516,0.16810374515037915,0.7943262411347518,0.7835820895522388,0.5133333333333333
40,0.8651440329218106,0.07752220919499177,0.8586338715356371,0.8966523998463283,0.05186780792892325,0.8820618072783643,0.7770370370370371,0.11174159743486625,0.776595744680851,0.7771929824561404,0.1103068549160528,0.776595744680851,0.7692541439755062,0.10632874298679933,0.7692307692307693,0.8183213083213084,0.146813342954916,0.7954545454545454,0.7444444444444444,0.1343873681810586,0.7446808510638298,0.7444444444444444,0.1343873681810586,0.7446808510638298,0.8096296296296297,0.17612659121122864,0.8085106382978723,0.16814868134087652,0.027768885245906875,0.1682289856070905,0.7836879432624113,0.7829181494661922,0.4766666666666667
41,0.8569547325102881,0.07614944896641142,0.8570997434736682,0.8900409727234633,0.05452725012692603,0.8800977846830771,0.7588888888888891,0.11994266707991526,0.7588652482269505,0.7596491228070176,0.11976684060171115,0.7588652482269503,0.7483556112503481,0.1128635128727052,0.7481481481481481,0.8103511303511304,0.15799465534810841,0.7829457364341085,0.7148148148148149,0.13364161890865714,0.7163120567375887,0.7148148148148149,0.13364161890865714,0.7163120567375887,0.8029629629629631,0.19002769067068706,0.8014184397163121,0.16965746749267996,0.025635601370751757,0.16973072802516478,0.7801418439716312,0.7615384615384615,0.52
42,0.8700000000000002,0.0797760572136059,0.8659021175997184,0.9036139856270575,0.05482331479827522,0.8871092340923867,0.7907407407407409,0.09025895204607796,0.7907801418439716,0.7914230019493176,0.09109131907876626,0.7907801418439716,0.7854468315768626,0.08540557287548411,0.7854545454545454,0.8286243386243386,0.13484665727876202,0.8059701492537313,0.7644444444444445,0.11402527644531425,0.7659574468085106,0.7644444444444445,0.11402527644531425,0.7659574468085106,0.8170370370370371,0.1613909265049999,0.8156028368794326,0.167494753563693,0.026648360673716346,0.16756245320051832,0.801418439716312,0.8028169014084507,0.4804153473440705
43,0.8659670781893003,0.0803858066308605,0.8668578039334037,0.8956504208693751,0.058198314931671644,0.8865480458233728,0.7770370370370372,0.09260264495697533,0.7765957446808511,0.7771929824561404,0.09276888931091083,0.776595744680851,0.7636131996658313,0.0902103350301088,0.7640449438202247,0.8351034151034151,0.13870271830457306,0.8095238095238095,0.722962962962963,0.11829675018880366,0.723404255319149,0.722962962962963,0.11829675018880366,0.723404255319149,0.8311111111111111,0.16298580888441558,0.8297872340425532,0.1686595611183991,0.026342817678627593,0.16875982043683757,0.7872340425531914,0.781021897810219,0.4874815477091944
44,0.8609053497942386,0.07902290861198417,0.8590362657813992,0.893260870574596,0.05377126393707117,0.8807690633980283,0.7514814814814816,0.10455808294995891,0.75177304964539,0.752046783625731,0.10412101991256063,0.75177304964539,0.7398185451745822,0.09628501515828967,0.7388059701492538,0.8099879749879749,0.15490132061320971,0.7795275590551181,0.7014814814814815,0.11461665781241992,0.7021276595744681,0.7014814814814815,0.11461665781241992,0.7021276595744681,0.8014814814814816,0.1852052899139507,0.8014184397163121,0.17037895483842408,0.02601222238057812,0.17047161957566484,0.7907801418439717,0.7915194346289752,0.4755684161001336
45,0.8613991769547324,0.06816561751570685,0.8565967506664656,0.8917398444571649,0.05036505969109574,0.8787771871205103,0.7692592592592594,0.08766183488673053,0.7695035460992907,0.7697855750487329,0.08749949254545322,0.7695035460992907,0.7555336052549675,0.08498309884672903,0.7565543071161048,0.8247354497354498,0.13789547306788064,0.8015873015873016,0.7140740740740742,0.10735448431604094,0.7163120567375887,0.7140740740740742,0.10735448431604094,0.7163120567375887,0.8244444444444446,0.1564712278660579,0.8226950354609929,0.1704298564524396,0.023664745126411722,0.1704383734926158,0.7765957446808511,0.7657992565055762,0.4990266985735282
