n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
13,0.8570207570207571,0.10950071338864578,0.8599350358422939,0.7953829467554957,0.14686969820281387,0.7784371861001169,0.7463675213675213,0.15343000544095903,0.7481518817204301,0.7902534113060431,0.11533154739800953,0.7907801418439716,0.6354970954970954,0.23958482641423773,0.6666666666666666,0.7070634920634921,0.2162703197481653,0.7283950617283951,0.611111111111111,0.29030700251066477,0.6145833333333334,0.611111111111111,0.29030700251066477,0.6145833333333334,0.8816239316239316,0.08097054199900905,0.8817204301075269,0.14465318865448687,0.040180360651496855,0.14440415047135746,0.7896505376344086,0.7148936170212766,0.33666666666666667
14,0.8621082621082622,0.10434646886930285,0.8597110215053764,0.7933483271578508,0.14719669287605555,0.7732313527729827,0.7441697191697191,0.13877829584824902,0.7456317204301075,0.7904483430799221,0.10354149138232648,0.7907801418439716,0.6342609242609243,0.22079082277699058,0.6628571428571428,0.7186507936507937,0.18804015525733334,0.7341772151898734,0.6015873015873016,0.2695943915337299,0.6041666666666666,0.6015873015873016,0.2695943915337299,0.6041666666666666,0.8867521367521367,0.07560169503747498,0.8870967741935484,0.14516699823917273,0.03974069269224637,0.14492848882842457,0.779233870967742,0.703862660944206,0.31333333333333335
15,0.8658221408221408,0.09957601741999929,0.860663082437276,0.7929044940949701,0.146434273729598,0.77513723191635,0.7104395604395605,0.14559573561785424,0.7121975806451613,0.7762183235867447,0.11277427080685147,0.776595744680851,0.5827890627890628,0.24092661344657232,0.6086956521739131,0.7215873015873016,0.24727616675592226,0.7538461538461538,0.5063492063492064,0.2510855386871679,0.5104166666666666,0.5063492063492064,0.2510855386871679,0.5104166666666666,0.9145299145299146,0.06472530236536436,0.9139784946236559,0.14536338557363995,0.03907139131326757,0.14511363469306893,0.7926747311827957,0.7192982456140351,0.32592281490008224
16,0.8631308506308507,0.09628773630448845,0.8497423835125448,0.7863086604753271,0.14838932385289166,0.7420786887304772,0.6993284493284495,0.12610205363423038,0.7016129032258065,0.7653021442495126,0.09330887118021121,0.7659574468085106,0.5638350538350537,0.22829618265041884,0.5925925925925926,0.7100000000000001,0.233697827206855,0.7272727272727273,0.4952380952380953,0.23948573560339492,0.5,0.4952380952380953,0.23948573560339492,0.5,0.9034188034188034,0.0764433555831858,0.9032258064516129,0.15149127755771344,0.036415742729837594,0.151266518451403,0.7857862903225806,0.708171206225681,0.2733333333333333
17,0.8712250712250713,0.09707323893270645,0.8667394713261648,0.7964051468813373,0.14542403840753074,0.7674071094198425,0.6979548229548231,0.13704990856079982,0.7012768817204301,0.7582846003898636,0.10516835670403323,0.7588652482269503,0.5673574573574575,0.2312863900054247,0.5952380952380952,0.6811111111111112,0.24907419550103035,0.6944444444444444,0.5142857142857143,0.25466175156420834,0.5208333333333334,0.5142857142857143,0.25466175156420834,0.5208333333333334,0.8816239316239317,0.08688090793538462,0.8817204301075269,0.14544380930187092,0.036127808560008495,0.14518139441688988,0.8061155913978495,0.7354260089686099,0.33852082066179573
18,0.8710520960520961,0.09404312140346671,0.8691476254480287,0.7888216589407065,0.15120008691295705,0.7718063577997137,0.7242979242979245,0.1258787427973307,0.7276545698924731,0.7830409356725146,0.09633414215200925,0.7836879432624113,0.6113690013690012,0.2048534393101859,0.6347305389221557,0.7317460317460317,0.18859974248598863,0.7464788732394366,0.546031746031746,0.22792330635914934,0.5520833333333334,0.546031746031746,0.22792330635914934,0.5520833333333334,0.9025641025641026,0.07151305232318216,0.9032258064516129,0.14513173753526357,0.03605822450525225,0.1448896402563664,0.8089717741935484,0.7397260273972602,0.3598770018223247
19,0.8645706145706146,0.08956012347961637,0.8618951612903226,0.7858573701430844,0.14279244206639155,0.7603681365292193,0.7001221001221001,0.13919816993163292,0.7016129032258065,0.7653021442495128,0.10526586524566883,0.7659574468085106,0.564876974876975,0.2402065953074575,0.5925925925925926,0.692063492063492,0.2349152723540664,0.7272727272727273,0.49682539682539684,0.24953255078074876,0.5,0.49682539682539684,0.24953255078074876,0.5,0.9034188034188034,0.06212454932384135,0.9032258064516129,0.147313488871054,0.034051553524082984,0.14711842573167588,0.7866263440860215,0.7107438016528925,0.2914363607194483
20,0.8746947496947496,0.08205486480309572,0.8692316308243727,0.8009891871796634,0.133010460665144,0.7689217413401692,0.7175518925518927,0.13970474794530266,0.7200940860215054,0.7832358674463938,0.10175790683915854,0.7836879432624113,0.587080697080697,0.24754921734452676,0.6211180124223602,0.7271428571428572,0.2146478421627497,0.7692307692307693,0.5158730158730159,0.2604577631971736,0.5208333333333334,0.5158730158730159,0.2604577631971736,0.5208333333333334,0.9192307692307692,0.05329166800226295,0.9193548387096774,0.14599066858919402,0.035949398053219596,0.14570323099435484,0.7938508064516129,0.7246376811594203,0.3765375457875459
21,0.8631461131461132,0.09348226373880392,0.8587029569892473,0.786913117746451,0.1419910246441555,0.7499355321293718,0.7213369963369963,0.12949769382000514,0.722614247311828,0.7832358674463937,0.1019797163869935,0.7836879432624113,0.6040844340844341,0.22251289552117273,0.6257668711656442,0.7425396825396826,0.2293793591424579,0.7611940298507462,0.5285714285714286,0.22893961276043365,0.53125,0.5285714285714286,0.22893961276043365,0.53125,0.9141025641025641,0.07194679112555216,0.9139784946236559,0.1490573460910739,0.037018680697121505,0.14879153730881203,0.7889784946236559,0.7125506072874493,0.30666666666666664
22,0.8598239723239725,0.08780191672661757,0.8528505824372761,0.7796549306073114,0.14344848946054123,0.7453162766060363,0.6921550671550672,0.1311448886846251,0.6940524193548387,0.7653021442495127,0.09540582580966563,0.7659574468085106,0.5415780515780515,0.23859660755650589,0.5769230769230769,0.7592857142857142,0.24961024039258395,0.75,0.46507936507936515,0.258929711728925,0.46875,0.46507936507936515,0.258929711728925,0.46875,0.9192307692307692,0.08161801818391648,0.9193548387096774,0.15184388128076995,0.03341994490350946,0.1516450230527919,0.7730174731182795,0.6995073891625616,0.38748309324473346
23,0.8684574684574685,0.10197114232767346,0.8589549731182796,0.7936758083186654,0.1530330515511099,0.7596649924508017,0.7316849816849818,0.14263852033963328,0.7352150537634409,0.7830409356725148,0.10465922546211152,0.7836879432624113,0.6133960592784121,0.23587497591127263,0.6473988439306358,0.7086507936507936,0.2307613991663491,0.7272727272727273,0.5761904761904761,0.27987224629612995,0.5833333333333334,0.5761904761904761,0.27987224629612995,0.5833333333333334,0.8871794871794872,0.08118533435378238,0.8870967741935484,0.14983448691378148,0.03666275968578447,0.149574118791568,0.7918346774193548,0.7160493827160493,0.3164998169866207
24,0.8691493691493691,0.09221150136916209,0.8565188172043011,0.7826844319701461,0.14872224729371958,0.7407952706080297,0.7308608058608058,0.13995046216595594,0.7330309139784946,0.790253411306043,0.10640834101575056,0.7907801418439716,0.6151615051615053,0.24072723773266608,0.6424242424242425,0.7336507936507936,0.23250210588487732,0.7681159420289855,0.5476190476190477,0.24841577736748593,0.5520833333333334,0.5476190476190477,0.24841577736748593,0.5520833333333334,0.9141025641025641,0.06468598968246786,0.9139784946236559,0.15093692566112152,0.036522149337280506,0.15073368824544173,0.7946908602150538,0.7196652719665272,0.31333333333333335
25,0.8556573056573058,0.10720040172645595,0.8585909498207885,0.7840031265031264,0.1510779841705958,0.75146768309473,0.7076617826617827,0.1315041074978913,0.7095094086021505,0.7725146198830408,0.10002882034483052,0.7730496453900709,0.5768213268213268,0.22770265137372808,0.6049382716049383,0.7275396825396824,0.22833962286718054,0.7424242424242424,0.5063492063492063,0.247348535301893,0.5104166666666666,0.5063492063492063,0.247348535301893,0.5104166666666666,0.908974358974359,0.07948274831084881,0.9086021505376344,0.15077293387560153,0.03731363811877716,0.15053817762755253,0.802755376344086,0.7288135593220338,0.30464565874110483
26,0.8654049654049655,0.09834104621721568,0.8632672491039427,0.785375858709192,0.14482291089832308,0.7623438482310527,0.6965506715506715,0.1342430368134168,0.6989247311827957,0.7617933723196882,0.10145137444013094,0.7624113475177305,0.562968142968143,0.2281286186534413,0.588957055214724,0.6865079365079365,0.2298163846915914,0.7164179104477612,0.49523809523809526,0.24334351723301095,0.5,0.49523809523809526,0.24334351723301095,0.5,0.8978632478632479,0.06453456387038423,0.8978494623655914,0.14909250950410696,0.03745781192676075,0.148899428625661,0.8072916666666667,0.7425742574257426,0.38
27,0.8696072446072447,0.08707532322668106,0.8648353494623655,0.7907289191252777,0.1345450955570442,0.7605582377994847,0.7074481074481075,0.13442017507843185,0.7093413978494624,0.7692007797270956,0.09777672516718118,0.7695035460992907,0.5724286824286825,0.23843277008872724,0.6060606060606061,0.6987301587301588,0.20978766755291892,0.7246376811594203,0.5174603174603175,0.2661174292011115,0.5208333333333334,0.5174603174603175,0.2661174292011115,0.5208333333333334,0.8974358974358975,0.07921642413139417,0.8978494623655914,0.14903508094326512,0.03516339257163718,0.1487823188891669,0.8116599462365591,0.7431192660550459,0.3466666666666667
28,0.8582824582824583,0.09914670459889548,0.8565748207885303,0.7730968686360844,0.1491871529535562,0.7373022442208265,0.6960012210012211,0.13441594164558587,0.696236559139785,0.7590643274853802,0.1034183463913985,0.7588652482269503,0.5611569911569911,0.23747294184546233,0.5853658536585366,0.6875925925925926,0.2535872845312937,0.7058823529411765,0.4984126984126985,0.2497920525936057,0.5,0.4984126984126985,0.2497920525936057,0.5,0.8935897435897436,0.09250716136456003,0.8924731182795699,0.152233894328124,0.03476342437274597,0.15201344887339052,0.8224126344086021,0.7570093457943925,0.3496472971472971
29,0.8661579161579164,0.10455188145368953,0.8646393369175628,0.7873972632305966,0.1481312052574675,0.7543671188952775,0.6974969474969476,0.14123039660576095,0.6990927419354839,0.7654970760233918,0.10868386046667465,0.7659574468085106,0.5526011026011025,0.26379264724109425,0.5875,0.7118253968253968,0.29596973841901597,0.734375,0.48730158730158735,0.2686012591786396,0.4895833333333333,0.48730158730158735,0.2686012591786396,0.4895833333333333,0.9076923076923077,0.09332845255523047,0.9086021505376344,0.14996695386592093,0.03552326209342245,0.14975631746069173,0.8118279569892473,0.7441860465116279,0.34175983331925597
30,0.863507326007326,0.10180132739038422,0.8639112903225806,0.7875105634069219,0.1504372922625197,0.763630246593757,0.6965506715506715,0.13197727122546302,0.6990927419354839,0.7654970760233919,0.09893613995077727,0.7659574468085106,0.559038369038369,0.2340379720264458,0.5875,0.7116666666666667,0.24744327552628018,0.734375,0.4841269841269842,0.24308823649971997,0.4895833333333333,0.4841269841269842,0.24308823649971997,0.4895833333333333,0.908974358974359,0.07297563831157797,0.9086021505376344,0.14954045545163935,0.0359997990828541,0.14936281244275362,0.8098118279569892,0.7450980392156863,0.4
31,0.8662291412291412,0.09857241988766485,0.8608310931899642,0.7920798601750981,0.14816767013475277,0.7492114091512246,0.6963369963369963,0.13954090079971465,0.699260752688172,0.7690058479532165,0.10031413332402597,0.7695035460992907,0.5456177156177157,0.24995635179194897,0.5859872611464968,0.7337301587301588,0.2323767645342134,0.7540983606557377,0.47301587301587306,0.27264120259717445,0.4791666666666667,0.47301587301587306,0.27264120259717445,0.4791666666666667,0.9196581196581197,0.07529826523069322,0.9193548387096774,0.15218295433031062,0.03552629546269984,0.1519676930153307,0.8012432795698925,0.7314814814814815,0.34671832297763533
32,0.8654761904761905,0.09796695244846465,0.8680275537634409,0.7726351382303763,0.1510870741786034,0.7411732508480381,0.6887973137973139,0.14008708711103746,0.6911962365591398,0.7582846003898637,0.10133573376074577,0.7588652482269503,0.5362333962333962,0.24730740321262146,0.575,0.7035714285714286,0.2356614556339788,0.71875,0.47460317460317464,0.27641714055048944,0.4791666666666667,0.47460317460317464,0.27641714055048944,0.4791666666666667,0.902991452991453,0.07729863551190362,0.9032258064516129,0.1505558283719474,0.03321905155143866,0.15036870206626599,0.8140120967741935,0.7443946188340808,0.32666666666666666
33,0.8718152218152219,0.09210026719714443,0.8720038082437276,0.7929005342100578,0.13848912581921605,0.7550064861867426,0.7117826617826618,0.13159813441359283,0.714885752688172,0.7797270955165694,0.09716397125967624,0.7801418439716312,0.5802430902430903,0.23514933094478138,0.6125,0.7557142857142857,0.23178683671450648,0.765625,0.5047619047619049,0.25136491669997757,0.5104166666666666,0.5047619047619049,0.25136491669997757,0.5104166666666666,0.9188034188034189,0.06945031439453686,0.9193548387096774,0.14843946206516456,0.03286467421493755,0.14824281502817707,0.8113239247311828,0.7410714285714286,0.32001108436351394
34,0.874145299145299,0.09415142198646463,0.8800963261648745,0.7753957858719763,0.15729581173437723,0.7558451745880576,0.6915750915750914,0.13505749404657452,0.6940524193548387,0.7654970760233919,0.0984783117655368,0.7659574468085106,0.5406278906278905,0.2430696179680459,0.5769230769230769,0.7469841269841271,0.24005733487124117,0.75,0.4634920634920636,0.25846013482051194,0.46875,0.4634920634920636,0.25846013482051194,0.46875,0.9196581196581197,0.06731277962052279,0.9193548387096774,0.14885133156705008,0.03220448107300735,0.14868355821939142,0.8321572580645161,0.7631578947368421,0.3167057760990147
35,0.8616300366300366,0.09638245674201355,0.8624831989247311,0.773105937272604,0.15103456253791106,0.7442302180619204,0.715781440781441,0.14532092664714935,0.7172379032258065,0.7762183235867446,0.10879431024115886,0.776595744680851,0.5846742146742147,0.2484584631370706,0.6181818181818182,0.7022222222222223,0.2028914463240617,0.7391304347826086,0.5285714285714287,0.2722448639625744,0.53125,0.5285714285714287,0.2722448639625744,0.53125,0.902991452991453,0.07059047782766906,0.9032258064516129,0.15250370659809917,0.03295208556690303,0.15229713532233283,0.7933467741935484,0.7222222222222222,0.35333333333333333
36,0.8699989824989826,0.09816951574333856,0.8673275089605734,0.781101069021237,0.155352626708993,0.7456573227507234,0.6989010989010989,0.1295361959129728,0.7017809139784946,0.7690058479532165,0.09208702793854527,0.7695035460992907,0.551016761016761,0.23801501387031151,0.5911949685534591,0.7520634920634921,0.2156736357508129,0.746031746031746,0.4841269841269842,0.26796734946244655,0.4895833333333333,0.4841269841269842,0.26796734946244655,0.4895833333333333,0.9136752136752138,0.07850430175279967,0.9139784946236559,0.15116141056653987,0.03274732350433067,0.1509782379889175,0.8119959677419355,0.7452830188679245,0.35563158192569955
37,0.8655067155067154,0.10151482661344796,0.8657594086021506,0.7787617585236631,0.15539832168753706,0.740226876005201,0.6996947496947498,0.13029661598422754,0.7017809139784946,0.7690058479532166,0.09628848856198978,0.7695035460992907,0.5585085285085286,0.22349388888803204,0.5911949685534591,0.7392063492063492,0.20871998457740254,0.746031746031746,0.4857142857142857,0.252586234059856,0.4895833333333333,0.4857142857142857,0.252586234059856,0.4895833333333333,0.9136752136752136,0.06464362620991833,0.9139784946236559,0.15143290854723912,0.034313505317087434,0.15119952844119772,0.8113239247311828,0.7410714285714286,0.3433333333333333
38,0.8572344322344322,0.09721797436502723,0.8588149641577062,0.7694398995029245,0.14695059033889926,0.7264277282729239,0.6856227106227107,0.12749412717660696,0.6859879032258065,0.7553606237816765,0.10325799891664146,0.7553191489361702,0.5448484848484849,0.21809901087347336,0.5660377358490566,0.7261111111111109,0.23322418081862464,0.7142857142857143,0.46825396825396837,0.2290221368903737,0.46875,0.46825396825396837,0.2290221368903737,0.46875,0.9029914529914529,0.0930470828091783,0.9032258064516129,0.15410828017356998,0.031402442830270945,0.1539025066886208,0.8022513440860215,0.726530612244898,0.29266618473113215
39,0.8569190069190069,0.09355953630544278,0.8571348566308243,0.7728417710000344,0.15235140323039437,0.7478981147496996,0.7086080586080585,0.12940271930037717,0.7098454301075269,0.7801169590643277,0.09601029484210696,0.7801418439716312,0.5707836607836608,0.23311064256581915,0.6025641025641025,0.7898412698412699,0.2183486086294131,0.7833333333333333,0.4873015873015874,0.24920779351661998,0.4895833333333333,0.4873015873015874,0.24920779351661998,0.4895833333333333,0.9299145299145299,0.06703313383620499,0.9301075268817204,0.1526769144634898,0.034127759441944676,0.1524825833185114,0.793010752688172,0.7207207207207207,0.3233333333333333
40,0.8636650386650387,0.09502634868547383,0.8613351254480287,0.7748789482122813,0.1513704667438947,0.7370899704789601,0.7000610500610501,0.136319788396539,0.7019489247311828,0.7729044834307993,0.10541195893758035,0.7730496453900709,0.5577999777999778,0.2437843464209562,0.5897435897435898,0.7757142857142856,0.23577302916745765,0.7666666666666667,0.4761904761904763,0.25437538228963585,0.4791666666666667,0.4761904761904763,0.25437538228963585,0.4791666666666667,0.9239316239316239,0.0851405429663469,0.9247311827956989,0.1541214407282552,0.032518211934816944,0.1539387005592358,0.8004032258064516,0.7272727272727273,0.32666666666666666
41,0.8624898249898251,0.09905257535493417,0.8585629480286738,0.7722271467509562,0.16586989898419954,0.7256913501138008,0.6877594627594628,0.12231501454352944,0.6890120967741935,0.7658869395711502,0.08915880036624613,0.7659574468085106,0.5327960927960927,0.229230649516538,0.5657894736842105,0.7753968253968254,0.2224842559420807,0.7678571428571429,0.4460317460317461,0.24537620222353246,0.4479166666666667,0.4460317460317461,0.24537620222353246,0.4479166666666667,0.9294871794871795,0.06818502003291678,0.9301075268817204,0.155501638865899,0.031163819144262778,0.15535900696392232,0.8069556451612903,0.7403846153846154,0.35740957190957195
42,0.8776149776149775,0.08224632434169739,0.8690356182795699,0.7976106257058638,0.14106773718212115,0.7425191143625407,0.694932844932845,0.1242865277569299,0.6967405913978495,0.7692007797270957,0.09150469666591686,0.7695035460992907,0.5498679098679098,0.22584538500266677,0.5806451612903226,0.761904761904762,0.23044688350240322,0.7627118644067796,0.46507936507936515,0.2409466447292969,0.46875,0.46507936507936515,0.2409466447292969,0.46875,0.9247863247863249,0.07148294790074812,0.9247311827956989,0.1523780292341015,0.029749925960569308,0.15227471029815948,0.8198924731182795,0.7547169811320755,0.3571945591590799
43,0.867897842897843,0.09846039213491689,0.871415770609319,0.7757982846078083,0.1571074934392427,0.7366190969433872,0.7167582417582417,0.11855688211613896,0.7200940860215054,0.7834307992202729,0.08438719130810417,0.7836879432624113,0.5886295186295186,0.21255291616777244,0.6211180124223602,0.7757142857142856,0.20633826065509928,0.7692307692307693,0.5142857142857143,0.24076731889202252,0.5208333333333334,0.5142857142857143,0.24076731889202252,0.5208333333333334,0.9192307692307693,0.06839132918830529,0.9193548387096774,0.15280829067882282,0.03008080700708446,0.1526446292973392,0.819388440860215,0.751131221719457,0.35310680511140685
44,0.866437728937729,0.09790298187824129,0.8615591397849462,0.7778327933089836,0.14911175098077428,0.7246318833569106,0.6919413919413919,0.13659948480179662,0.6940524193548387,0.7654970760233919,0.10805835773176138,0.7659574468085106,0.543972693972694,0.23543493640579632,0.5769230769230769,0.7876190476190476,0.23282987473022745,0.75,0.46507936507936515,0.2548313000194515,0.46875,0.46507936507936515,0.2548313000194515,0.46875,0.9188034188034188,0.09297765959254256,0.9193548387096774,0.1559488663167151,0.030313823128492137,0.15580860431725777,0.8057795698924731,0.7336244541484717,0.3233333333333333
45,0.8625712250712252,0.09206940249582762,0.8640793010752689,0.7702044163948923,0.15532643675830587,0.7448788511399624,0.692155067155067,0.13291719370659297,0.6940524193548387,0.7656920077972711,0.09794147404441327,0.7659574468085106,0.542991452991453,0.23430778714554343,0.5769230769230769,0.7452380952380953,0.23179592076309302,0.75,0.4650793650793651,0.25846013482051194,0.46875,0.4650793650793651,0.25846013482051194,0.46875,0.9192307692307693,0.06839132918830529,0.9193548387096774,0.1553125526605428,0.031692058479711335,0.15510380820155914,0.8002352150537635,0.7264957264957265,0.32
46,0.8656491656491656,0.10466344606210244,0.8624551971326164,0.7857171187563343,0.15338719617438423,0.7510845113681178,0.7083943833943833,0.1500634353090663,0.7100134408602151,0.7834307992202729,0.10956954320025701,0.7836879432624113,0.5592522292522293,0.27408461533170025,0.6013071895424836,0.7565079365079365,0.29162600947595924,0.8070175438596491,0.4761904761904762,0.2852887988278501,0.4791666666666667,0.4761904761904762,0.2852887988278501,0.4791666666666667,0.9405982905982907,0.0580203669563335,0.9408602150537635,0.15533234675757576,0.031516902217376054,0.15513065203242157,0.8093077956989247,0.7417840375586855,0.35333333333333333
