n_features,fold,roc_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,sensitivity,specificity,brier_score
2,13,0.8452380952380952,0.9212454212454213,0.7023809523809523,0.7368421052631579,0.8,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.5714285714285714,0.1517476026039982
2,14,0.7792207792207791,0.8293817293817294,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.1886568131268687
3,0,0.8295454545454545,0.8848631463604726,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.16285542788775934
3,1,0.8181818181818181,0.8561854811854812,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.18271216679988742
3,2,0.6818181818181818,0.6692708806345169,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.19863781218240278
3,3,0.7500000000000001,0.8608930693489518,0.6904761904761905,0.6842105263157895,0.7272727272727273,0.8,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.19396336618977975
3,4,0.7272727272727273,0.8163488027124391,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.19022290766405342
3,5,0.7840909090909091,0.7950872359963269,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.17532311185952698
3,6,0.8522727272727273,0.8375869080414536,0.8011363636363636,0.7894736842105263,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.875,0.16361946358023324
3,7,0.7727272727272727,0.8304957668594033,0.7045454545454546,0.7368421052631579,0.8,0.7142857142857143,0.9090909090909091,0.9090909090909091,0.5,0.192714011840423
3,8,0.8095238095238095,0.880417267917268,0.7738095238095238,0.7894736842105263,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.16557225400972214
3,9,0.7272727272727273,0.7361586645677554,0.8116883116883117,0.8333333333333334,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.7142857142857143,0.17046138348313133
3,10,0.7386363636363636,0.7241328116328116,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.19270041615306943
3,11,0.7840909090909091,0.7784205693296603,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.17332473657135553
3,12,0.8409090909090909,0.864134855043946,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.17028551894628838
3,13,0.7976190476190476,0.8904856173238528,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.16296901267210068
3,14,0.7922077922077922,0.8366456775547685,0.7207792207792207,0.7222222222222222,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.7142857142857143,0.1919911599450582
4,0,0.8522727272727273,0.8975996225996226,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.15072039861643702
4,1,0.75,0.7785435524071888,0.6761363636363636,0.6842105263157895,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.625,0.20489849395412713
4,2,0.7386363636363636,0.7754397118033481,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.18149600026795368
4,3,0.8095238095238095,0.8689576627076628,0.6904761904761905,0.6842105263157895,0.7272727272727273,0.8,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.1804461260260836
4,4,0.8181818181818181,0.8819004228095138,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.1698053456660276
4,5,0.7840909090909091,0.7950872359963269,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.16352435615863303
4,6,0.7840909090909091,0.8393341506977872,0.6761363636363636,0.6842105263157895,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.625,0.19248622032502752
4,7,0.7840909090909091,0.8365688604324968,0.7045454545454546,0.7368421052631579,0.8,0.7142857142857143,0.9090909090909091,0.9090909090909091,0.5,0.17938341835834393
4,8,0.7619047619047619,0.856851481851482,0.7023809523809523,0.7368421052631579,0.8,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.5714285714285714,0.15703468770391493
4,9,0.7662337662337662,0.7559097468188377,0.8116883116883117,0.8333333333333334,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.7142857142857143,0.1645380423113022
4,10,0.7386363636363636,0.7959858323494688,0.7215909090909092,0.7368421052631579,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.625,0.20027702421203797
4,11,0.7613636363636364,0.7496326905417815,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.20425203588381619
4,12,0.8295454545454546,0.8717272626363535,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.16722740945106626
4,13,0.869047619047619,0.9210559728942083,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.14232811274323026
4,14,0.8051948051948052,0.8454840613931524,0.7662337662337663,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7142857142857143,0.17392333303737237
5,0,0.9090909090909091,0.9369375573921028,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.14939082713525115
5,1,0.7954545454545454,0.8443837727928638,0.7386363636363636,0.7368421052631579,0.7619047619047619,0.8,0.7272727272727273,0.7272727272727273,0.75,0.19429860802899912
5,2,0.8295454545454546,0.8829072442708807,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.16344147798563158
5,3,0.8333333333333333,0.8918361730861731,0.7321428571428572,0.7368421052631579,0.782608695652174,0.8181818181818182,0.75,0.75,0.7142857142857143,0.1653653622026688
5,4,0.7662337662337663,0.8518466382102746,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.19653333642796458
5,5,0.8068181818181819,0.8438051847142756,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.16784975176329792
