n_features,roc_auc_mean,roc_auc_std,roc_auc_pooled,average_precision_mean,average_precision_std,average_precision_pooled,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_pooled,accuracy_mean,accuracy_std,accuracy_pooled,f1_mean,f1_std,f1_pooled,precision_mean,precision_std,precision_pooled,recall_mean,recall_std,recall_pooled,sensitivity_mean,sensitivity_std,sensitivity_pooled,specificity_mean,specificity_std,specificity_pooled,brier_score_mean,brier_score_std,brier_score_pooled,pooled_youden_balanced_accuracy,pooled_youden_f1,youden_threshold
11,0.8774531024531025,0.05119404979326393,0.8736685463659147,0.9161394321331933,0.03679250892838573,0.9066345735103186,0.7683441558441557,0.04956504456396911,0.7705200501253133,0.783625730994152,0.050644760455230316,0.7836879432624113,0.819821135386353,0.049578771525421866,0.8221574344023324,0.8077241277241279,0.04521833943667544,0.8057142857142857,0.8378787878787877,0.08698229089622375,0.8392857142857143,0.8378787878787877,0.08698229089622375,0.8392857142857143,0.6988095238095238,0.09939381380909972,0.7017543859649122,0.14259899997614348,0.022650219005961054,0.14248257204569717,0.8018483709273183,0.8595505617977528,0.46328327453943274
12,0.881096681096681,0.04584420961845976,0.8742428989139516,0.9194949402614288,0.031566575592157586,0.9084805551842465,0.775036075036075,0.047609918178569466,0.7778822055137844,0.790643274853801,0.051432075304198854,0.7907801418439716,0.8247037510332706,0.05149981703907997,0.8279883381924198,0.8150051800051801,0.0470807522067072,0.8114285714285714,0.8429292929292929,0.1003595573618125,0.8452380952380952,0.8429292929292929,0.1003595573618125,0.8452380952380952,0.7071428571428571,0.10878838419814475,0.7105263157894737,0.14335439697175129,0.023626038827019247,0.14331548317963486,0.8038847117794486,0.8318042813455657,0.5470430305805276
13,0.8816919191919191,0.04721483330904073,0.8778195488721805,0.9198259218334975,0.0329190679016118,0.9139222764852093,0.7903860028860029,0.0666591167932721,0.7896303258145363,0.8015594541910331,0.061481696914353526,0.8014184397163121,0.8361099190664408,0.04932306735831688,0.8362573099415205,0.8263066563066563,0.06786682405093454,0.8218390804597702,0.8510101010101008,0.06406950781904412,0.8511904761904762,0.8510101010101008,0.06406950781904412,0.8511904761904762,0.7297619047619047,0.12052232855883561,0.7280701754385965,0.14296809605422792,0.023909219139144223,0.14295524560993128,0.8034147869674186,0.8635097493036211,0.4633333333333333
14,0.8950396825396825,0.04481090663303717,0.8918650793650793,0.9313010382038901,0.03198402112859103,0.9271545830206643,0.7987914862914863,0.039074502949612386,0.7987155388471178,0.8155945419103314,0.033711283173630355,0.8156028368794326,0.8510092226613967,0.02842287332517727,0.8514285714285714,0.8220298220298222,0.04925671876197458,0.8186813186813187,0.8868686868686866,0.05329761528606365,0.8869047619047619,0.8868686868686866,0.05329761528606365,0.8869047619047619,0.7107142857142856,0.09808665176079931,0.7105263157894737,0.1384764410852446,0.018611879273644088,0.1384589750973824,0.8092105263157894,0.8651685393258427,0.4804211332701441
15,0.8884018759018757,0.03932689824099432,0.8839807852965748,0.9275055407720292,0.03163612341623402,0.9219241005397927,0.782106782106782,0.06156483001291117,0.7839912280701755,0.8009746588693957,0.05629229067996555,0.8014184397163121,0.8388252970861668,0.04701979215444669,0.84,0.8113986013986015,0.059766896347732947,0.8076923076923077,0.8737373737373736,0.07584770972848742,0.875,0.8737373737373736,0.07584770972848742,0.875,0.6904761904761905,0.12310270507227991,0.6929824561403509,0.14126342447932008,0.02020690737975453,0.1412907303068294,0.8024749373433584,0.8328267477203647,0.5566666666666666
16,0.8849567099567098,0.04226958988687159,0.8826493316624896,0.9301140177106498,0.027766103116637807,0.9231424925384688,0.7695526695526697,0.05651787952892458,0.7722431077694236,0.7904483430799218,0.04816855021720743,0.7907801418439716,0.8311588604632084,0.038733451371573704,0.8319088319088319,0.8025259925259928,0.05677360978999234,0.7978142076502732,0.8676767676767675,0.06829395940592121,0.8690476190476191,0.8676767676767675,0.06829395940592121,0.8690476190476191,0.6714285714285714,0.12926400764895613,0.6754385964912281,0.14351915739994195,0.019434965571072653,0.14347810082410992,0.7907268170426065,0.8242424242424242,0.5433333333333333
17,0.8922258297258296,0.05367397899057184,0.8930398913951545,0.9321111931957229,0.03782059249346406,0.9285190048917448,0.7877525252525255,0.07368679196095787,0.7897869674185464,0.8044834307992204,0.07242686994928023,0.8049645390070922,0.839130374329459,0.06297719524304578,0.8414985590778098,0.8177405927405929,0.061697222270421175,0.8156424581005587,0.867171717171717,0.09031491733455733,0.8690476190476191,0.867171717171717,0.09031491733455733,0.8690476190476191,0.7083333333333333,0.11742085811435284,0.7105263157894737,0.14025273238262878,0.022935004309363807,0.14023827370976483,0.8085839598997493,0.8452380952380952,0.5250226883457403
18,0.8894119769119767,0.0475162091017181,0.885703842940685,0.9306062414754602,0.03166635980933514,0.9234226994001367,0.7946608946608947,0.05212505222897695,0.7957393483709273,0.8118908382066277,0.05276677459508444,0.8120567375886525,0.8459026834679011,0.047574261950052724,0.8481375358166189,0.8218574018574021,0.055318398277869794,0.8176795580110497,0.8797979797979796,0.09452871054603092,0.8809523809523809,0.8797979797979796,0.09452871054603092,0.8809523809523809,0.7095238095238094,0.1132338928063402,0.7105263157894737,0.1432752869095203,0.02182556935521284,0.1433235952987688,0.8106203007518797,0.864406779661017,0.49333333333333335
19,0.8923160173160173,0.049629439177604595,0.890063700918964,0.9310511841811683,0.03335792179764106,0.9250254589159649,0.8104978354978355,0.046430021975544425,0.8104636591478698,0.8263157894736841,0.04156927015331173,0.8262411347517731,0.858949408079843,0.03438487854612628,0.8595988538681948,0.8337603137603139,0.05548566736521167,0.8287292817679558,0.8924242424242422,0.06956273540593393,0.8928571428571429,0.8924242424242422,0.06956273540593393,0.8928571428571429,0.7285714285714284,0.1123723765896591,0.7280701754385965,0.14254283405079604,0.020274890340934295,0.14252480766390993,0.8150062656641603,0.8668555240793201,0.4895913848630056
20,0.8904581529581531,0.0447934467826431,0.892361111111111,0.9311738815445777,0.030790097020765666,0.9292605420066116,0.8073051948051948,0.05469128527378268,0.8073308270676691,0.8192982456140351,0.054960983150859975,0.8191489361702128,0.849494599476293,0.05170352951038166,0.8513119533527697,0.8374242424242426,0.05494673720166615,0.8342857142857143,0.8681818181818179,0.08410699506843151,0.8690476190476191,0.8681818181818179,0.08410699506843151,0.8690476190476191,0.7464285714285713,0.09901114582250095,0.7456140350877193,0.14311883304225906,0.018654865783944003,0.1430848891158321,0.8073308270676691,0.8513119533527697,0.5
21,0.8972763347763347,0.04905812925047924,0.8929876775271512,0.9364666465632787,0.03138019942480266,0.9298362842626879,0.7875180375180375,0.07394837164590301,0.7868107769423559,0.801364522417154,0.0675004170009557,0.8014184397163121,0.8378861353354109,0.051321582286635456,0.838150289017341,0.8210768860768862,0.06882346476155309,0.8146067415730337,0.8631313131313131,0.08146602638459341,0.8630952380952381,0.8631313131313131,0.08146602638459341,0.8630952380952381,0.7119047619047618,0.14846558893613548,0.7105263157894737,0.14372520417762416,0.020414117144361477,0.14369690418899925,0.8114035087719298,0.8433734939759037,0.5308610926584074
22,0.8941558441558443,0.050448707049684086,0.8924133249791144,0.9338879482239554,0.031644377090392084,0.9284360424601514,0.8009740259740261,0.050940869815278504,0.8016917293233083,0.819103313840156,0.04808226145085393,0.8191489361702128,0.8542140371705589,0.0392517049352943,0.8547008547008547,0.8223099123099123,0.05143984407956929,0.819672131147541,0.8924242424242423,0.0604841848162151,0.8928571428571429,0.8924242424242423,0.0604841848162151,0.8928571428571429,0.7095238095238094,0.09953121412418325,0.7105263157894737,0.14369165240567297,0.019162143551470494,0.14364132267965038,0.81265664160401,0.8369230769230769,0.567913361234569
23,0.8949134199134198,0.05463078991885178,0.8894893483709271,0.9343207373599532,0.036418169168469974,0.9253055591917974,0.7940295815295817,0.05581931377497199,0.794329573934837,0.8120857699805069,0.0520067180165882,0.8120567375886525,0.848832056832057,0.039832853991984406,0.8490028490028491,0.8175313575313577,0.05217753162435811,0.8142076502732241,0.8868686868686867,0.06036659038768319,0.8869047619047619,0.8868686868686867,0.06036659038768319,0.8869047619047619,0.7011904761904761,0.11161309507937354,0.7017543859649122,0.1452825169206067,0.020308453500553002,0.14528565425289705,0.8101503759398496,0.8495575221238938,0.5327659904553141
24,0.8813672438672437,0.047794728438539234,0.8833803258145364,0.9261647862792436,0.030422513276606486,0.9246808526225765,0.79491341991342,0.05491557840094522,0.7957393483709273,0.8120857699805069,0.0520067180165882,0.8120567375886525,0.8468891784543959,0.044869422190000584,0.8481375358166189,0.8220986420986424,0.054785158456010445,0.8176795580110497,0.8803030303030303,0.0824530443693697,0.8809523809523809,0.8803030303030303,0.0824530443693697,0.8809523809523809,0.7095238095238094,0.1198780559540391,0.7105263157894737,0.1478893649306286,0.019089976343299137,0.147879491708607,0.8076441102756893,0.8611898016997167,0.48333333333333334
25,0.8926587301587303,0.05268788482808414,0.8852078111946533,0.9309905101691387,0.03578969517660135,0.9222140554138832,0.7957972582972583,0.0565373047892316,0.7971491228070176,0.8118908382066277,0.05979786631784176,0.8120567375886525,0.8447476677911462,0.054998774392154524,0.8472622478386167,0.8231686831686833,0.0490232837065409,0.8212290502793296,0.8737373737373735,0.09542648296813727,0.875,0.8737373737373735,0.09542648296813727,0.875,0.7178571428571429,0.09715336077668174,0.7192982456140351,0.14599138218896487,0.022950217124518127,0.1459817160230798,0.8043546365914787,0.847953216374269,0.5185432897156989
26,0.8976190476190476,0.054161986543288035,0.8880534670008354,0.9351687762293824,0.033273980292573516,0.9258538912283667,0.7907467532467533,0.05816873045020721,0.7913533834586466,0.8085769980506822,0.05531172215878699,0.8085106382978723,0.8448114268983835,0.04480569599584706,0.8457142857142858,0.8180360380360382,0.05781822745912099,0.8131868131868132,0.8803030303030303,0.08130147891377397,0.8809523809523809,0.8803030303030303,0.08130147891377397,0.8809523809523809,0.7011904761904761,0.1212007667068989,0.7017543859649122,0.1452331653375114,0.020987094234370028,0.1452031851255784,0.8029448621553885,0.8488372093023255,0.5197260219361284
27,0.8864538239538239,0.041871428152207305,0.8774540517961572,0.9314453675327116,0.02654736976838905,0.9211354747921391,0.7795815295815296,0.05637876608683357,0.781015037593985,0.7976608187134502,0.054503515581172196,0.7978723404255319,0.8352703431833868,0.04786313783273831,0.836676217765043,0.8086635586635588,0.046362365119831606,0.8066298342541437,0.8686868686868685,0.08326771652525841,0.8690476190476191,0.8686868686868685,0.08326771652525841,0.8690476190476191,0.6904761904761904,0.10003340064161642,0.6929824561403509,0.14911147308701636,0.01936776319925011,0.14910174189188324,0.7897869674185464,0.8414985590778098,0.510238091326421
28,0.8874819624819623,0.05618023813250529,0.8835108604845447,0.9316471777545754,0.034615034735369,0.9235399211343497,0.7695165945165946,0.08230699819841328,0.7708333333333333,0.7906432748538013,0.07623035897914208,0.7907801418439716,0.8322179387976489,0.05976815058619503,0.8328611898016998,0.8001637251637252,0.0680874026918446,0.7945945945945946,0.8747474747474746,0.09387595027464042,0.875,0.8747474747474746,0.09387595027464042,0.875,0.6642857142857141,0.15408670082217477,0.6666666666666666,0.14716102594091443,0.020360753413635822,0.1471192095279878,0.799812030075188,0.7835051546391752,0.6766666666666666
29,0.8937229437229437,0.05316533362071266,0.8862781954887219,0.9336689332322131,0.03603110072668918,0.926357884898033,0.7829184704184704,0.070592863562472,0.7825814536340852,0.801364522417154,0.06485191660921567,0.8014184397163121,0.840705509198263,0.04869962942456468,0.8409090909090909,0.8096782846782848,0.06129480074314676,0.8043478260869565,0.8813131313131312,0.07938639356979042,0.8809523809523809,0.8813131313131312,0.07938639356979042,0.8809523809523809,0.6845238095238095,0.13908716006604674,0.6842105263157895,0.14788906898081702,0.020326603025870915,0.14786489028559446,0.8027882205513784,0.8436578171091446,0.5257711536649142
30,0.8932178932178932,0.049928981914497926,0.8844507101086048,0.9361035250317783,0.030240594095053707,0.9254411868059037,0.7839105339105339,0.06241859968189422,0.7855576441102756,0.8048732943469786,0.051700511758537314,0.8049645390070922,0.8447597523249699,0.03593601832251677,0.8441926345609065,0.8105316905316908,0.05877313493719155,0.8054054054054054,0.8868686868686867,0.05329761528606367,0.8869047619047619,0.8868686868686867,0.05329761528606367,0.8869047619047619,0.6809523809523809,0.13258108984266134,0.6842105263157895,0.14835426776749813,0.020330954714131745,0.14831641762548345,0.800125313283208,0.8505747126436781,0.5157219432262543
31,0.8910173160173158,0.0493195824922298,0.881109022556391,0.9335455423133676,0.02812793773243499,0.9213842776543759,0.781818181818182,0.06243444157162386,0.7825814536340852,0.8013645224171542,0.05804418853602726,0.8014184397163121,0.8403326013760797,0.04607144989097251,0.8409090909090909,0.8089961889961891,0.061401216846210575,0.8043478260869565,0.8803030303030303,0.07368373585325953,0.8809523809523809,0.8803030303030303,0.07368373585325953,0.8809523809523809,0.6833333333333333,0.125630093174293,0.6842105263157895,0.14985046357047377,0.019265948219281535,0.14977693128205719,0.799812030075188,0.8402366863905325,0.541356912323072
